Headlines,Date
U.S. tech probes to complete next year - AG,12-10-2019
Market Chatter: Department of Justice to Probe Google's $1.2 Billion Acquisition of Fitbit,12-10-2019
DOJ reviewing Google-Fitbit deal - NY Post,12-10-2019
Alphabet's Loon closer to Kenya launch,12-10-2019
Sector Update: Most Tech Heavyweights Gain Pre-Market Tuesday,12-10-2019
Safari privacy features disrupt ad market,12-10-2019
Sector Update: Technology Stocks Slump Overall Late Monday,12-09-2019
Sector Update: Top Tech Stocks Broadly Higher Monday Midday,12-09-2019
Facebook should top Alphabet in 2020 ad growth - BofA,12-09-2019
Sector Update: Tech Giants Mostly Lower Pre-Bell Monday,12-09-2019
Sector Update: Most Top Tech Stocks Higher Friday Midday,12-06-2019
"Market Chatter: Alphabet's Google Faces Labor Charge After Firing Four Employees, Reuters Reports",12-06-2019
Google raises compensation for 2% of employees,12-06-2019
Sector Update: Most Top Tech Stocks Climb Pre-Market Friday,12-06-2019
Market Chatter: Google Faces Complaint on Alleged Termination of Staff for Protesting Working Conditions,12-05-2019
Sector Update: Most Tech Heavyweights Trade Higher Pre-Market Thursday,12-05-2019
Stifel turns bullish on Alphabet's earnings outlook,12-05-2019
Close Update: US Stocks Close Higher as Investors Regain Confidence in Interim Trade Deal With China,12-04-2019
Sector Update: Tech Stocks Underperform in Wednesday Trade,12-04-2019
Analysts see Alphabet leadership change as 'formality',12-04-2019
Sector Update: Chipmakers Lifting Tech Stocks This Afternoon,12-04-2019
Sector Update: Tech Giants Advance Pre-Market Wednesday,12-04-2019
U.K. set to introduce digital services tax,12-04-2019
"Alphabet's Page steps down; Pichai to lead Google, Alphabet",12-03-2019
Lyrics Website Genius Sues Google for Using Lyrics in Search Results,12-03-2019
Google poaches key Facebook exec on health work - report,12-03-2019
"Boeing, Kitty Hawk Reboot Flying Taxi Unit, Form Joint Venture on Personal Air Vehicles",12-03-2019
Sector Update: Tech Stocks Sinking on Tuesday,12-03-2019
Genius sues Google for song lyric theft,12-03-2019
"European Commission Launches Preliminary Data Usage Probes Into Google, Facebook",12-03-2019
"EU opens data probes into Google, Facebook",12-03-2019
Sector Update: Tech Giants Decline Pre-Bell Tuesday,12-03-2019
Piper bullish on Alphabet's ad positioning,12-03-2019
"Analyst Actions: Piper Jaffray Initiates Coverage on Alphabet With Overweight Rating, $1,500 Price Target",12-03-2019
Citi bullish on Alphabet's operating leverage,12-03-2019
U.S. weighing $2.4B of tariffs in response to France's digital services tax,12-02-2019
"Expedia, TripAdvisor cut at Mizuho on Google risk",12-02-2019
"Facebook Introduces New Tool Allowing Photo, Video Transfer to Google Photos",12-02-2019
Juniper Networks Names Chief Technology Officer,12-02-2019
Sector Update: Leading Tech Stocks Mostly Higher Pre-Market Monday,12-02-2019
Google's Buyout of Looker Data Sciences Under Investigation by UK Regulator,12-02-2019
Market Chatter: Google's Data Collection Practices Being Probed in Europe,12-02-2019
Market Chatter: Google's Data Collection Practices Being Probed in Europe,12-02-2019
EU probes Google data collection,12-01-2019
EU probes Google data collection,12-01-2019
Sector Update: Most Leading Tech Stocks Flat to Lower Pre-Bell Friday,11-29-2019
Sector Update: Most Leading Tech Stocks Flat to Lower Pre-Bell Friday,11-29-2019
Sector Update: Most Leading Tech Stocks Gain During Pre-Market Wednesday,11-27-2019
Sector Update: Most Leading Tech Stocks Gain During Pre-Market Wednesday,11-27-2019
Update: Fitbit Unveils Bid War Leading Up to Google's $2.7 Billion Offer,11-26-2019
Fitbit Unveils Bid War Leading Up to Google's $2.7 Billion Offer,11-26-2019
Sector Update: Top Tech Stocks Mostly Flat During Pre-Market Hours Tuesday,11-26-2019
Market Chatter: Google Fires 4 Employees for Data Security Violations,11-26-2019
Update: Fitbit Unveils Bid War Leading Up to Google's $2.7 Billion Offer,11-26-2019
Fitbit Unveils Bid War Leading Up to Google's $2.7 Billion Offer,11-26-2019
Sector Update: Top Tech Stocks Mostly Flat During Pre-Market Hours Tuesday,11-26-2019
Market Chatter: Google Fires 4 Employees for Data Security Violations,11-26-2019
Sector Update: Leading Tech Stocks Gain During Pre-Bell Monday,11-25-2019
Google to Shut Down Cloud-Based Print Service After 2020,11-25-2019
Sector Update: Leading Tech Stocks Gain During Pre-Bell Monday,11-25-2019
Google to Shut Down Cloud-Based Print Service After 2020,11-25-2019
Market Chatter: Google Workers Hold Rally To Protest Administrative Leave Of Two Co-Workers,11-22-2019
Google Cloud Print ending next year,11-22-2019
Google-Fitbit Deal Faces Opposition Over Data Concerns; 1.2 Billion of Private Data Left Exposed on Google Server,11-22-2019
Sector Update: Most Leading Tech Stocks Gain During Pre-Bell Friday,11-22-2019
Market Chatter: Google Workers Hold Rally To Protest Administrative Leave Of Two Co-Workers,11-22-2019
Google Cloud Print ending next year,11-22-2019
Google-Fitbit Deal Faces Opposition Over Data Concerns; 1.2 Billion of Private Data Left Exposed on Google Server,11-22-2019
Sector Update: Most Leading Tech Stocks Gain During Pre-Bell Friday,11-22-2019
Google workers rallying tomorrow,11-21-2019
Alphabet's Loon and Telefonica's Internet para Todos Peru to Provide Internet to Remote Parts of Amazon,11-21-2019
"YouTube updating harassment policy, clarifying kids content",11-21-2019
"Market Chatter: Alphabet's Google Hires IRI Consultants, Known for Anti-Union Activity, Amid Worker Unrest",11-21-2019
Facebook considering political ad changes - DJ,11-21-2019
Sector Update: Top Tech Stocks Mixed Pre-Bell Thursday,11-21-2019
"Loon, Telef—nica bringing internet to remote Amazon",11-21-2019
Alphabet's Google Limits Election Audience Targeting; to Allow Blocking of Personalized Ads,11-21-2019
Google workers rallying tomorrow,11-21-2019
Alphabet's Loon and Telefonica's Internet para Todos Peru to Provide Internet to Remote Parts of Amazon,11-21-2019
"YouTube updating harassment policy, clarifying kids content",11-21-2019
"Market Chatter: Alphabet's Google Hires IRI Consultants, Known for Anti-Union Activity, Amid Worker Unrest",11-21-2019
Facebook considering political ad changes - DJ,11-21-2019
Sector Update: Top Tech Stocks Mixed Pre-Bell Thursday,11-21-2019
"Loon, Telef—nica bringing internet to remote Amazon",11-21-2019
Alphabet's Google Limits Election Audience Targeting; to Allow Blocking of Personalized Ads,11-21-2019
Google adds new limits to political ad targeting,11-20-2019
Sector Update: Leading Tech Stocks Retreat Pre-Market Wednesday,11-20-2019
Google Launches Stadia Game Streaming Service,11-20-2019
NetApp and Google Cloud Advance Strategic Partnership to Drive Innovation in the Cloud,11-20-2019
Google adds new limits to political ad targeting,11-20-2019
Sector Update: Leading Tech Stocks Retreat Pre-Market Wednesday,11-20-2019
Google Launches Stadia Game Streaming Service,11-20-2019
NetApp and Google Cloud Advance Strategic Partnership to Drive Innovation in the Cloud,11-20-2019
Market Chatter: Vodafone Group to Shift Data Operations to Google Cloud,11-19-2019
Google Assistant launches personalized news playlists,11-19-2019
House releases answers from big tech queries,11-19-2019
Vodafone moving key operations to Google Cloud,11-19-2019
Sector Update: Top Tech Stocks Trade Higher Pre-Bell Tuesday,11-19-2019
Market Chatter: Vodafone Group to Shift Data Operations to Google Cloud,11-19-2019
Google Assistant launches personalized news playlists,11-19-2019
House releases answers from big tech queries,11-19-2019
Vodafone moving key operations to Google Cloud,11-19-2019
Sector Update: Top Tech Stocks Trade Higher Pre-Bell Tuesday,11-19-2019
Google Acquires CloudSimple to Enable Smooth Workloads Migration Into Cloud,11-18-2019
Google acquires CloudSimple to ease VMware implementations,11-18-2019
Sector Update: Leading Tech Stocks Mixed Pre-Market Monday,11-18-2019
Google Acquires CloudSimple to Enable Smooth Workloads Migration Into Cloud,11-18-2019
Google acquires CloudSimple to ease VMware implementations,11-18-2019
Sector Update: Leading Tech Stocks Mixed Pre-Market Monday,11-18-2019
US Supreme Court Agrees to Hear Oracle Copyright Infringement Case Against Google,11-15-2019
Supreme Court hearing Google's appeal against Oracle,11-15-2019
"Market Chatter: Google Drops Plan on Publicly Posting 100,000 Chest X-Rays in 2017 due to Privacy Concerns",11-15-2019
Google ended NIH project on privacy concerns - WaPo,11-15-2019
"Appaloosa adds Alibaba, increases Micron",11-15-2019
Sector Update: Tech Heavyweights Climb Pre-Market Friday,11-15-2019
US Supreme Court Agrees to Hear Oracle Copyright Infringement Case Against Google,11-15-2019
Supreme Court hearing Google's appeal against Oracle,11-15-2019
"Market Chatter: Google Drops Plan on Publicly Posting 100,000 Chest X-Rays in 2017 due to Privacy Concerns",11-15-2019
Google ended NIH project on privacy concerns - WaPo,11-15-2019
"Appaloosa adds Alibaba, increases Micron",11-15-2019
Sector Update: Tech Heavyweights Climb Pre-Market Friday,11-15-2019
BT Group to Pay $514.3 Million Annually for Exclusive Rights to Three Years of European Club Football,11-15-2019
"States to Reportedly Include Google's Search, Android Units in Antitrust Probe",11-15-2019
Google restricting data sharing for ads - Bloomberg,11-14-2019
Amazon dominated Q3 smart speaker market,11-13-2019
"Market Chatter: Google to Offer Checking Accounts Run by Citigroup, Stanford Credit Union",11-13-2019
Sector Update: Most Leading Tech Stocks Decline Pre-Market Wednesday,11-13-2019
Google gets into banking,11-13-2019
Fed inquiry launched into Google-Ascension deal,11-13-2019
Google's Deal with Ascension Health Sparks Federal Probe,11-13-2019
Market Chatter: InterActiveCorp's Mobile Apps Business on Track for $200 Million in Annual Revenue,11-12-2019
Sector Update: Most Tech Majors Gain In Tuesday's Pre-Bell Trading,11-12-2019
"Google, Ascension announce data, cloud deal",11-11-2019
Market Chatter: Google's Project Nightingale Secretly Collecting Health Data of Millions of Americans,11-11-2019
Google collecting health data without patient knowledge - WSJ,11-11-2019
Google reveals Stadia launch day titles,11-11-2019
Sector Update: Tech Heavyweights Decline Pre-Market Monday,11-11-2019
Alphabet boosted on 'unprecedented' ad revenue,11-11-2019
"Market Chatter: Alphabet's Waymo Shutters Austin Operations, Relocates All Positions to Detroit, Phoenix",11-08-2019
Waymo closing Austin operations,11-08-2019
Expert finds Uber using Waymo tech,11-08-2019
Sector Update: Most Top Tech Stocks Trade Lower Pre-Bell Friday,11-08-2019
"Google, Telecom Italia team on data centers",11-07-2019
"Alphabet's Chronicle is imploding, losing execs - report",11-07-2019
EU scrutinizing Google's antitrust proposals,11-07-2019
Sector Update: Most Tech Giants Rally Pre-Bell Thursday,11-07-2019
Market Chatter: Alphabet Considers Changing Political Ads Policy,11-07-2019
Google Parent Probes Harassment Claims Against Top Executives,11-07-2019
Google eyes changes to political ad policy - WSJ,11-06-2019
Alphabet investigating execs for sexual misconduct - CNBC,11-06-2019
Alphabet probing executives over relationships,11-06-2019
Fitbit Q3 revenues fall amid price cuts,11-06-2019
Apple publishes new details on privacy approach,11-06-2019
"AES, Alphabet's Google Form 10-Yr Strategic Alliance for Renewable Energy Solutions",11-06-2019
Sector Update: Leading Tech Stocks Mixed Pre-Market Wednesday,11-06-2019
Google launches open-source chip project,11-05-2019
Google Pigeon comes to five more cities,11-05-2019
Sector Update: Most Tech Heavyweights Trade Higher Pre-Market Tuesday,11-05-2019
Sector Update: Tech Giants Advance Pre-Market Monday,11-04-2019
Facebook held Fitbit acquisition talks - report,11-01-2019
"Alphabet Unit Reportedly Reaches Smart City Deal With Toronto Government, Several Plans Scaled Back",11-01-2019
Tech giants take hit as Goldman warns on regulation,11-01-2019
--Fitbit to Be Acquired by Google for $7.35 a Share in Cash in Deal Valued at $2.1 Billion,11-01-2019
Google acquires Fitbit for $7.35/share,11-01-2019
Sector Update: Most Leading Tech Stocks Advance Pre-Bell Friday,11-01-2019
Google sues Texas AG over confidential information,10-31-2019
Sidewalk Labs moves forward on smart city,10-31-2019
Sector Update: Most Tech Heavyweights Retreat Pre-Market Thursday,10-31-2019
Sector Update: Most Leading Tech Stocks Trade Higher Pre-Market Wednesday,10-30-2019
"Advanced Micro Devices Sales, Earnings Growth in Third Quarter Fails to Beat Guidance",10-30-2019
"Close Update: US Stocks Close Slightly Lower as Investors Anticipate Fed Rate Cut, Sift Through Earnings",10-29-2019
"--Analyst Actions: Suntrust Lifts Price Target for Buy-Rated Alphabet to $1,500 From $1,400",10-29-2019
"--Analyst Actions: Jefferies Raises Price Target for Buy-Rated Alphabet to $1,550 From $1,500",10-29-2019
"--Analyst Actions: Goldman Sachs Raises Alphabet's Price Target to $1,500 From $1,400, Maintains Buy Rating",10-29-2019
"--Analyst Actions: JP Morgan Lifts Alphabet's Price Target to $1,460 From $1,420, Maintains Overweight Rating",10-29-2019
Midday Report: US Stocks Fluctuate on Mixed Earnings & Ahead of Fed Policy Meeting; Natural Gas Futures Soar,10-29-2019
"Analyst Actions: UBS Lifts Alphabet Price Target to $1,460 From $1,425, Maintains Buy Rating",10-29-2019
"Analyst Actions: Deutsche Bank Cuts Alphabet Price Target to $1,550 From $1,600, Maintains Buy Rating",10-29-2019
"Analyst Actions: KeyBanc Lifts Alphabet Price Target to $1,546 From $1,516, Maintains Overweight Rating",10-29-2019
"Analyst Actions: Raymond James Lifts Alphabet's Price Target to $1,475 From $1,360, Keeps Outperform Rating",10-29-2019
"--Analyst Actions: Canaccord Genuity Lifts Alphabet's Price Target to $1,450 From $1,350, Reiterates Buy Rating",10-29-2019
"--Analyst Actions: Oppenheimer Lifts Alphabet's Price Target to $1,530 From $1,370, Keeps Outperform Rating",10-29-2019
Analysts shrug off Alphabet's profit miss,10-29-2019
"Wall Street in Holding Pattern, Weak Alphabet Earnings Weigh on Sentiment",10-29-2019
Sector Update: Top Tech Stocks Decline Pre-Market Tuesday,10-29-2019
US Futures Slip as Weak Alphabet Earnings Weigh on Sentiment,10-29-2019
"--Analyst Actions: Pivotal Boosts Price Target on Alphabet to $1,445 From $1,350, Maintains Hold Rating",10-29-2019
"Alphabet Third-Quarter Results Mixed as Earnings Retreat, Revenue Advances",10-29-2019
Alphabet expects FX impact in Q4,10-28-2019
Alphabet -2.5% reports Q3 profit miss,10-28-2019
"Alphabet's Q3 Earnings Miss, Revenue Tops Street Views, Stock Down 2%",10-28-2019
"Market Chatter: Apple Seeks to Boost Hiring for Smart Home Team to Catch Up to Google, Amazon",10-28-2019
Sector Update: Tech Stocks Still Extending Afternoon Gains,10-28-2019
Alphabet held secret logistics summit - CNBC,10-28-2019
What to watch in Alphabet's Q3,10-28-2019
Waymo testing 'rider only' service,10-28-2019
"--Fitbit Surges More Than 30% - Gets Buyout Offer from Alphabet, Reuters Reports",10-28-2019
Fitbit jumps on report of Google acquisition talks (updated),10-28-2019
Fitbit +18.6% on report Google's in acquisition talks,10-28-2019
Sector Update: Tech Heavyweights Advance Pre-Bell Monday,10-28-2019
Market Chatter: Alphabet's Google Moves Closer to Deal on Controversial Toronto Project,10-25-2019
Sector Update: Most Top Tech Stocks Trade Lower Pre-Bell Friday,10-25-2019
Sector Update: Tech Giants Trade Higher Pre-Market Thursday,10-24-2019
Google improves antitrust remedy in EU,10-23-2019
"Market Chatter: Blackstone, CVC Reportedly Exploring IPO for Paysafe",10-23-2019
Market Chatter: State AGs in Google Antitrust Probe May Meet in November,10-23-2019
"Analyst Actions: Guggenheim Lifts Alphabet's Price Target to $1,525 From $1,425, Reiterates Buy Rating",10-23-2019
Sector Update: Tech Heavyweights Mixed In Wednesday Pre-Bell Trading,10-23-2019
"--Analyst Actions: Credit Suisse Lifts Alphabet's Price Target to $1,700 from $1,500, Maintains Outperform Rating",10-23-2019
State AGs probing Alphabet meeting next month,10-23-2019
Alphabet gets new Street-high target,10-23-2019
Google lays claim to quantum supremacy,10-23-2019
Market Chatter: States to Meet to Discuss Antitrust Probe of Google,10-23-2019
"Market Chatter: Google India Profit Increases 16%, But Revenue Falls More than 50% in 2018-19",10-23-2019
Spotify Technology Gifts Google Home Mini Speakers to Premium Users,10-22-2019
Tech breakups still on table - antitrust chief,10-22-2019
IBM Disputes Google's Claim of Quantum Supremacy,10-22-2019
Sector Update: Top Tech Stocks Rally Pre-Market Tuesday,10-22-2019
Google hires Microsoft vet to head G suite,10-21-2019
Market Chatter: Google's Swiss Staff Holds Event on Employees' Rights Despite Prior Cancellations by Management,10-21-2019
Sector Update: Most Tech Majors Trade Higher Pre-Market Monday,10-21-2019
Market Chatter: Apple May Roll Out AirPods Pro End of October,10-18-2019
Sector Update: Most Tech Heavyweights Gain Pre-Market Friday,10-18-2019
Google hires first Chief Health Officer,10-18-2019
Sector Update: Most Tech Giants Climb Pre-Market Thursday,10-17-2019
TSXV-Listed Zoomaway Travel Up 65% As It Partners With Google Maps,10-16-2019
Sector Update: Top Tech Stocks Trading Flat to Lower Pre-bell Wednesday,10-16-2019
"Google Takes the Wraps Off Pixel 4 Smartphone, Unveils New Wireless Earbuds, Speaker",10-15-2019
Alphabet's Google Unveils Pixel 4 Smartphone,10-15-2019
"Google launches Pixel 4, 4XL",10-15-2019
Sector Update: Top Tech Stocks Trade Higher Pre-Bell Tuesday,10-15-2019
Apple Refutes Criticism It Shares Individual URLs With China's Tencent,10-14-2019
EU sets Google antitrust appeal dates,10-14-2019
Cubic Uses Google Pay for Transit Cards,10-14-2019
Sector Update: Most Tech Giants Decline Pre-Market Monday,10-14-2019
Market Chatter: Google's $2.6 Billion Looker Deal Faces Scrutiny by US Antitrust Authorities,10-14-2019
DOJ probes Google's $2.6B Looker acquisition - Bloomberg,10-12-2019
"Google Proposes Expansion Plans for Second San Jose, Calif., Headquarters",10-11-2019
Google expands plans for second HQ in San Jose,10-11-2019
Market Chatter: Google Begins Responding to Texas Request for Information Amid Probe on Advertising Practices,10-11-2019
Sector Update: Tech Heavyweights Gain In Friday's Pre-Bell Trade,10-11-2019
Sector Update: Tech Heavyweights Mixed Pre-Bell Thursday,10-10-2019
Market Chatter: Google Reportedly Starts Test Production of 5G Pixel Smartphone,10-09-2019
Google in test production of 5G phone - Nikkei,10-09-2019
Alphabet's Google May Face Cleaners' Strike in London Office,10-09-2019
Sector Update: Leading Tech Stocks Gain In Wednesday's Pre-Market Trade,10-09-2019
Market Chatter: Google's YouTube Slammed by Korean Lawmaker for Disregarding Government Orders to Block Illegal Content,10-08-2019
Market Chatter: Google's YouTube Launches New Political Ad Tool,10-08-2019
Market Chatter: US Trade Deals Locking in Current Tech Regulation in Trade Deals,10-08-2019
New YouTube tool looks to gather political ad share,10-08-2019
Sector Update: Top Tech Stocks Mixed In Tuesday's Pre-Bell Trading,10-08-2019
Waymo starting to build Los Angeles map,10-07-2019
Sector Update: Tech Majors Mostly Lower in Early Trade Monday,10-07-2019
"Market Chatter: Google Eyes Possible Acquisition of Video-Sharing App, Rivaling TikTok",10-04-2019
Google could buy Firework app - WSJ,10-04-2019
Take-Two Shares Up 2% as Rockstar Games Reveals 'Red Dead Redemption 2' for PC Launch Date,10-04-2019
Sector Update: Most Tech Majors Climb Pre-Bell Friday,10-04-2019
Deutsche lifts Alphabet on Cloud confidence,10-03-2019
Sector Update: Most Tech Majors Decline Pre-Market Thursday,10-03-2019
Microsoft Unveils Two-Screened Android Phone,10-03-2019
Google Rolls Out New Privacy Features,10-02-2019
Privacy Lawsuit Against Alphabet's Google to Proceed in UK,10-02-2019
Microsoft announces Surface Duo phone featuring Android,10-02-2019
Senators press tech firms on 'deepfake' technology,10-02-2019
Sector Update: Tech Heavyweights Decline Pre-Market Wednesday,10-02-2019
Google privacy suit reinstated in London,10-02-2019
Market Chatter: Comcast Joins Antitrust Charge Against Google,10-01-2019
"Sony cuts game-streaming price, adds titles",10-01-2019
Sector Update: Tech Giants Advance Pre-Market Tuesday,10-01-2019
Comcast accuses Google of unfair practices - Reuters,10-01-2019
Correction: Sector Update: Technology Stocks Drift Slightly Off Monday Session Highs,09-30-2019
Sector Update: Consumer Stocks Drift Slightly Off Monday Session Highs,09-30-2019
Google hires former FDA head for healthcare,09-30-2019
Market Chatter: Google Reportedly Under Probe at House Judiciary Committee Over DNS Encryption Ambitions,09-30-2019
Market Chatter: Google Under Antitrust Scrutiny Over New Internet Security Protocol,09-30-2019
YouTube TV arrives on Fire TV,09-30-2019
Sector Update: Most Tech Heavyweights Trade Higher Pre-Bell Monday,09-30-2019
House antitrust scrutiny of internet protocol,09-29-2019
Republican staffer becomes chief Google lobbyist,09-27-2019
Google to preinstall YouTube Music on newer Android devices,09-27-2019
Yandex takes on YouTube with new video service,09-27-2019
Sector Update: Leading Tech Stocks Flat To Higher Pre-Bell Friday,09-27-2019
Google Assistant controls come to Xbox One,09-26-2019
Market Chatter: Oracle Says US Investigators Requesting Information Amid Google Probe,09-26-2019
Oracle speaking with Google's antitrust investigators,09-26-2019
Sector Update: Most Tech Heavyweights Drop Pre-Market Thursday,09-26-2019
"McDonald's Launches New Job Application Process With Google Assistant, Amazon's Alexa",09-25-2019
Google adjusting French news results,09-25-2019
Sector Update: Tech Giants Mixed Pre-Market Wednesday,09-25-2019
Alphabet's Google Contractors at HCL Technologies Sign With United Steelworkers Union,09-24-2019
Alphabet's Google Reportedly Won't Be Required to Apply Europe's `Right to Be Forgotten' Law Globally,09-24-2019
Market Chatter: Google Reportedly Only Member of World Wide Web Consortium to Vote Against Privacy Measure,09-24-2019
"Alphabet's Price Target Raised to $1,500 at RBC on Google Maps Growth View",09-24-2019
RBC boosts Alphabet on Maps potential,09-24-2019
"Alphabet Not Required to Remove Links Outside EU, European Court of Justice Rules",09-24-2019
Big court rulings out of Europe,09-24-2019
Big court rulings out of Europe (updated),09-24-2019
Take-Two's 2K Says Borderlands 3 Pushed Franchise to Earnings of Over $1 Billion,09-23-2019
Google Play Pass Subscription Offers Unlocked Access to Over 350 Apps and Games,09-23-2019
Google launches Play Pass to rival Apple Arcade,09-23-2019
Sector Update: Leading Tech Stocks Mixed Pre-Market Monday,09-23-2019
Market Chatter: Fitbit Shares Soar on Report it May Mull Sale,09-20-2019
YouTube CEO apologizes for verification change,09-20-2019
Sector Update: Tech Heavyweights Climb Pre-Market Friday,09-20-2019
Market Chatter: Google Allocates EUR3 Billion to Expand European Data Centers,09-20-2019
Google to invest Û3B in European data centers,09-20-2019
Drone deliveries to be put to the test,09-19-2019
Sector Update: Top Tech Stocks Mixed Pre-Bell Thursday,09-19-2019
YouTube TV getting masthead ad,09-18-2019
Sector Update: Tech Heavyweights Mixed In Wednesday's Pre-Market Trading,09-18-2019
Google updating Wifi router - report,09-17-2019
Google Search gains video highlights,09-17-2019
Sector Update: Leading Tech Stocks Mostly Lower Pre-Market Tuesday,09-17-2019
Federal clashes grow over investigating tech - WSJ,09-16-2019
Sector Update: Tech Majors Decline Pre-Market Monday,09-16-2019
Sector Update: Most Tech Majors Climb Pre-Bell Friday,09-13-2019
Google Search prioritizes original stories,09-12-2019
Alphabet's Google Reportedly Agrees to $1.1 Billion Settlement in France,09-12-2019
Google paying $550M French tax fine (update),09-12-2019
Google paying $550M French tax fine,09-12-2019
Sector Update: Technology Heavyweights Climbing in Thursday's Pre-Bell Trading,09-12-2019
Senate Commerce calls tech hearing on mass violence/extremism,09-11-2019
Sector Update: Tech Heavyweights Climb Pre-Bell Wednesday,09-11-2019
Google Picked by Mayo Clinic for Cloud Computing,09-10-2019
"Mayo Clinic, Google Cloud sign ten-year deal",09-10-2019
Sector Update: Leading Tech Stocks Decline Pre-Bell Tuesday,09-10-2019
"Alphabet Facing Antitrust Investigation From 48 State Attorneys General, Washington DC and Puerto Rico",09-09-2019
State AGs launch Google probe,09-09-2019
"Synopsys, Google Cloud team on functional verification",09-09-2019
Sector Update: Tech Giants Climb Pre-Market Monday,09-09-2019
"IEIC Welcomes New Founding Members Ford Motor Company, Henrico Virginia and DE-CIX",09-09-2019
"Apple Says Attack On iPhone Targeted China's Uighur Community, Refutes Google's Research",09-09-2019
Big tech probe launching Monday - Texas AG,09-06-2019
Sector Update: Most Tech Giants Climb Pre-Market Friday,09-06-2019
"Wall Street Sees Positive Open as Traders Digest Jobs Data, Powell Speech Eyed",09-06-2019
Telenav up 14% on reiteration of guidance after GM announcement-stoked plunge,09-06-2019
State AGs launching Google probe on Monday?,09-06-2019
"US Futures Cautiously Higher Ahead of Jobs Report, Powell Speech",09-06-2019
"Market Chatter: State AGs to Investigate Facebook, Google Over Advertising, Data Privacy Concerns",09-06-2019
"YouTube launches fashion, beauty vertical",09-05-2019
Sector Update: Top Tech Stocks Advance Pre-Market Thursday,09-05-2019
iRhythm Teams Up With Verily to Develop Health Management Products for Atrial Fibrillation Patients,09-05-2019
Google to Pay Record $170 Million Settlement Over YouTube's Alleged COPPA Violations,09-04-2019
Google and YouTube to Pay $170 Million in Penalties Over Claims of Data Collection From Children,09-04-2019
Google pays $170M in FTC settlement,09-04-2019
Sector Update: Tech Giants Advance Pre-Bell Wednesday,09-04-2019
The newest Android hits Pixel phones,09-03-2019
State AGs launching Google probe next week,09-03-2019
YouTube cut 100K hate speech videos in Q2,09-03-2019
Sector Update: Leading Tech Stocks Slip Pre-Market Tuesday,09-03-2019
"Toyota to Offer Google's Android Auto in New Lexus RX, RXL Models",09-03-2019
Market Chatter: Alphabet's Google Settles FTC Case on YouTube Privacy for Children,08-30-2019
Google contractors move to unionize,08-30-2019
Google to pay $150M-$250M in YouTube settlement - Politico,08-30-2019
Alphabet's Video Platform YouTube to Drop Paywall for Upcoming Shows,08-30-2019
Google researchers found mass iPhone hack attempt,08-30-2019
Google Reveals Major iPhone Security Flaw,08-30-2019
Sector Update: Tech Heavyweights Climb Pre-Market Friday,08-30-2019
Wipro partners Google Cloud to Accelerate Digital Transformation for Global Enterprises,08-30-2019
Sector Update: Tech Giants Remain Higher As Close Approaches,08-29-2019
Sector Update: Tech Majors Trade Higher Pre-Market Thursday,08-29-2019
"Huawei's New Phone to Launch Without Android OS, Google Apps",08-29-2019
"Market Chatter: Slack Technologies Stock 'Looks Overpriced,' WSJ Column Says",08-28-2019
YouTube Kids coming to web,08-28-2019
"Market Chatter: US Justice Department May Block Google, Facebook-Backed Pacific Light Cable Network",08-28-2019
Sector Update: Leading Tech Stocks Mixed Pre-Bell Wednesday,08-28-2019
Google Pixel production moving to Vietnam - NAR,08-28-2019
DoJ opposes Google-backed undersea cable,08-28-2019
Market Chatter: Alphabet's Google Moving Pixel Phone Production to Vietnam,08-28-2019
Market Chatter: Former Google Engineer Charged With Allegedly Stealing Self-Driving Technology Files,08-28-2019
Alphabet's Google Job Search Feature Investigated by European Antitrust Authorities,08-27-2019
EU's Vestager Probing Google's Online Job-Search Service Amid Anticompetitive Complaints,08-27-2019
DoJ indicts ex-Google engineer for IP theft,08-27-2019
European Commission looking into Google Jobs,08-27-2019
Alphabet sales could gain $5B in 2020 - analyst,08-27-2019
Sector Update: Tech Heavyweights Climb Pre-Market Tuesday,08-27-2019
"Market Chatter: Google, Netflix, Facebook Urge South Korean Government to Overhaul Network Fee System",08-27-2019
Alphabet's Google Overtaken by Baidu as World's Second-Largest Player in Global Smart-Speaker Market in Q2; Amazon Retains Top Spot,08-27-2019
Market Chatter: Alphabet's Investment Arm Raises Suspicions Following Billion-Dollar Gains,08-26-2019
Sector Update: Tech Majors Advance Pre-Market Monday,08-26-2019
"EU court to rule on Google, 'right to be forgotten'",08-23-2019
Sector Update: Most Leading Tech Stocks Retreat Pre-Market Friday,08-23-2019
Alphabet-Owned Google's YouTube Disables 210 Channels Spreading Disinformation,08-23-2019
YouTube disables 210 channels linked to Hong Kong,08-23-2019
"Market Chatter: News Corp May Roll Out News App to Address Publishers' Concerns About Google Search, Facebook News Feed",08-22-2019
"News Corp. prepares news app answer to Google, Facebook",08-22-2019
Agency officials raise flags over draft Trump social media order,08-22-2019
Sector Update: Tech Giants Rally Pre-Market Thursday,08-22-2019
Market Chatter: Microsoft Contractors Listen to People Via Xbox Audio Controllers,08-21-2019
DeepMind co-founder placed on leave,08-21-2019
Market Chatter: Google's DeepMind Co-Founder Placed on Leave for Undisclosed Reason,08-21-2019
Infosys Expands Partnership With Google Cloud as Managed Service Provider,08-21-2019
Waze gets YouTube Music,08-21-2019
ASGN Unit ECS Wins Google Cloud Premier Partnership For Second Consecutive Year,08-21-2019
