,date,fb_close,fb_vol,fb_intra_perc_change,fb_intra_returns,fb_pct_change,fb_pct_returns,fb_previous_close,fb_opening_change,fb_opening_returns,fb_target,fb_intra_target,fb_open_target,amazon_close,amazon_vol,amazon_intra_perc_change,amazon_intra_returns,amazon_pct_change,amazon_pct_returns,amazon_previous_close,amazon_opening_change,amazon_opening_returns,amazon_target,amazon_intra_target,amazon_open_target,apple_close,apple_vol,apple_intra_perc_change,apple_intra_returns,apple_pct_change,apple_pct_returns,apple_opening_change,apple_target,apple_intra_target,apple_open_target,nflx_close,nflx_vol,nflx_intra_perc_change,nflx_intra_returns,nflx_pct_change,nflx_pct_returns,nflx_previous_close,nflx_opening_change,nflx_opening_returns,nflx_target,nflx_intra_target,nflx_open_target,google_close,google_vol,google_intra_perc_change,google_intra_returns,google_pct_change,google_pct_returns,google_previous_close,google_opening_change,google_opening_returns,google_target,google_intra_target,google_open_target,tsla_close,tsla_vol,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target,dji_open,dji_high,dji_low,dji_close,dji_vol,dji_perc_change,dji_return,dji_previous_day_return,dji_previous_perc_change,cac_open,cac_high,cac_low,cac_close,cac_vol,cac_perc_change,cac_return,dax_open,dax_high,dax_low,dax_close,dax_vol,dax_perc_change,dax_return
733,2015-05-18,80.88,21613700,-0.6846757126851701,-1,0.0057199701566774674,1,80.42,-0.11191245958717161,-1,1,-1,-1,425.24,2390200,0.17840375586854246,1,-0.0017840375586853918,-1,426.0,0.0,-1,-1,1,-1,130.19,50723240,-1.4098769278703867,-1,0.000922580149150587,1,-0.302865574279735,1,-1,-1,88.27,14812000,-0.8339045007996226,-1,0.007533386599703151,1,87.61,-0.07989955484532951,-1,1,-1,-1,532.3,2003400,-0.05451025356665544,-1,-0.002903437295120437,-1,533.85,-0.3446661047110671,-1,-1,-1,-1,248.75,3353200,-0.708502024291498,-1,-0.00036166211801413883,-1,248.83999599999999,-0.739429364080196,-1,-1,0,-1,18267.25,18325.539063,18244.259766,18298.880859,79080000,0.17315610724110517,1,1.0,0.11280888149035675,4996.959961,5026.279785,4932.009765999999,5012.310059,99355700,0.3071887331458408,1,11464.799809999999,11594.95996,11378.86035,11594.280270000001,78737700,1.1293739284227633,1
734,2015-05-19,80.63,17955400,0.7630769230769286,1,-0.00309099901088028,-1,80.88,0.45746785361029246,1,-1,1,1,421.71,2464200,0.7437569138795455,1,-0.008301194619509067,-1,425.24,-0.08700968864641251,-1,-1,1,-1,130.07,44395440,0.4744050807253842,1,7.688759034274462e-05,1,0.38405407481373377,1,1,1,88.07,19101600,0.922488468894147,1,-0.0022657754616517423,-1,88.27,0.7023903931120479,1,-1,1,1,537.36,1966900,-0.6329825087081904,-1,0.009505917715574075,1,532.3,0.31561149727598414,1,1,-1,1,247.13999900000002,3674200,0.519258558285274,1,-0.0064723658291456765,-1,248.75,-0.1286460301507439,-1,-1,1,-1,18300.480469,18351.359375,18261.349609,18312.390625,87200000,0.06508111095868155,1,1.0,0.17315610724110517,5040.450195,5124.5,5040.450195,5117.299805,131121300,1.5246576600683839,1,11709.87012,11873.280270000001,11706.84961,11853.33008,99880500,1.2251199930473708,1
735,2015-05-20,80.55,23056900,-0.09941593140300521,-1,-0.0009921865310678069,-1,80.63,-0.19843730621356392,-1,-1,-1,-1,423.86,2196200,-0.7750832144555375,-1,0.005098290294278218,1,421.71,-0.2632140570534151,-1,1,-1,-1,130.06,36261170,-0.046153846153847905,-1,-0.01012253596164081,-1,-0.05381717536710477,-1,-1,-1,88.79,12756800,-0.6575218229225853,-1,0.008175315090269253,1,88.07,0.15896446008856657,1,1,-1,1,539.27,1430800,-0.14484948652713564,-1,0.003554414172993736,1,537.36,0.21028733065356475,1,1,-1,1,244.350006,3755600,1.1249135854628318,1,-0.011289119573072437,-1,247.13999900000002,-0.0040438617951254726,-1,-1,1,-1,18315.060547,18350.130859,18272.560547,18285.400391,80190000,-0.16194407833863292,-1,1.0,0.06508111095868155,5106.259765999999,5139.060059,5089.430176,5133.299805,92775200,0.5295468746037242,1,11858.469729999999,11871.49023,11780.01953,11848.469729999999,68486700,-0.08432791268760106,-1
736,2015-05-21,80.48,13402700,-0.36164110238185093,-1,-0.0008690254500309802,-1,80.55,-0.44692737430167523,-1,-1,-1,-1,431.63,4121400,-0.8481308411214942,-1,0.018331524559996204,1,423.86,0.9767376020384057,1,1,-1,1,131.39,39589780,-1.014838164065498,-1,-0.008676625924249337,-1,0.0076887590342848726,-1,-1,1,89.0,12767300,0.08980691513246329,1,0.002365131208469373,1,88.79,0.3266133573600541,1,1,1,1,542.51,1462700,-0.847662422158183,-1,0.006008122090974899,1,539.27,-0.2447753444471112,-1,1,-1,-1,245.61999500000002,1970600,-1.0657104105077928,-1,0.005197417511010771,1,244.350006,-0.5402115684826198,-1,1,0,-1,18285.869141,18314.890625,18249.900391,18285.740234,84270000,-0.0007049541862322731,-1,-1.0,-0.16194407833863292,5120.879883,5148.870117,5104.209961,5146.700195,76471600,0.504216318092473,1,11815.42969,11868.7002,11758.80957,11864.58984,71402900,0.4160673906054084,1
737,2015-05-22,80.54,19567900,-0.23646546359677906,-1,0.0007455268389662262,1,80.48,-0.16153081510935594,-1,1,-1,-1,427.63,2020600,0.9083536090835398,1,-0.009267196441396619,-1,431.63,-0.018534392882789446,-1,-1,1,-1,132.54,45469340,-0.7142857142857126,-1,0.02252738774880414,1,0.15982951518381003,1,-1,1,88.84,7466200,0.3812514016595687,1,-0.0017977528089887507,-1,89.0,0.2022471910112436,1,-1,1,1,540.11,1176200,0.00740535036563244,1,-0.004423881587436118,-1,542.51,-0.43501502276455983,-1,-1,1,-1,247.729996,2223100,-0.9576945766220917,-1,0.008590509905351817,1,245.61999500000002,-0.09770784337001323,-1,1,0,-1,18286.869141,18286.869141,18217.140625,18232.019531,78890000,-0.2999398616410621,-1,-1.0,-0.0007049541862322731,5147.410156,5155.279785,5121.689941,5142.890136999999,88052800,-0.08781151808413423,-1,11881.49023,11881.80957,11792.30957,11815.00977,64150300,-0.5595296441193881,-1
738,2015-05-26,79.33,16321300,1.3676488872311432,1,-0.015023590762354155,-1,80.54,-0.1365780978395821,-1,-1,1,-1,425.47,2244200,0.17128108869074646,1,-0.005051095573275877,-1,427.63,-0.33440123471225286,-1,-1,1,-1,129.62,70544670,2.2473604826545928,1,-0.018402120408936073,-1,0.04526935264825885,-1,1,1,87.99,9646000,0.9902104197142001,1,-0.009567762269248159,-1,88.84,0.033768572714994526,1,-1,1,1,532.32,2406500,1.07782650709878,1,-0.014422987909870177,-1,540.11,-0.36844346522004945,-1,-1,1,-1,247.460007,3498700,0.08881863946113491,1,-0.0010898518724393735,-1,247.729996,-0.02018447535920332,-1,-1,1,-1,18229.75,18229.75,17990.019531,18041.539063,109440000,-1.0324383878001608,-1,-1.0,-0.2999398616410621,5122.870117,5146.029785,5062.470215,5083.540039,106516600,-0.7677352168169356,-1,11841.48047,11920.30957,11586.34961,11625.12988,96666700,-1.8270569338700267,-1
739,2015-05-27,80.55,14160900,-1.1934673366834208,-1,0.015378797428463375,1,79.33,0.34035043489221734,1,1,-1,1,431.42,2231100,-0.9287635980816534,-1,0.013984534749805988,1,425.47,0.46536771100194163,1,1,-1,1,132.05,45771120,-1.3119533527696854,-1,0.0020488693276674574,1,0.5554698349020204,1,-1,1,89.86,10506300,-1.9514408894939854,-1,0.021252415047164464,1,87.99,0.1704739174906304,1,1,-1,1,539.79,1525000,-1.311936936936939,-1,0.014032912533814113,1,532.32,0.09017132551846717,1,1,-1,1,247.42999300000002,3408200,0.43459097087825677,1,-0.00012128828558533034,-1,247.460007,0.4243061384864673,1,-1,1,1,18045.080078,18190.349609,18045.080078,18162.990234,96400000,0.653419965388539,1,-1.0,-1.0324383878001608,5105.859863000001,5193.77002,5086.359863000001,5182.529785,121961600,1.501606468982698,1,11647.04004,11790.34961,11595.12012,11771.12988,100896100,1.0654195364129662,1
740,2015-05-28,80.15,11982000,0.12461059190030443,1,-0.00496585971446295,-1,80.55,-0.3724394785847265,-1,-1,1,-1,426.57,1912400,0.7307253729259237,1,-0.011241945204209403,-1,431.42,-0.3963654907051218,-1,-1,1,-1,131.78,30678840,0.06067040800850333,1,0.011513662879950814,1,-0.1438848920863292,1,1,-1,89.51,7821800,0.22294058633372937,1,-0.0038949476964166285,-1,89.86,-0.1669263298464341,-1,-1,1,-1,539.78,1029800,-0.3289901674690028,-1,-1.8525722966344915e-05,-1,539.79,-0.3297578688008249,-1,-1,-1,-1,251.44999700000002,3647300,-1.7892555632484102,-1,0.01624703598484123,1,247.42999300000002,-0.16165946381447474,-1,1,0,-1,18154.140625,18154.140625,18066.400391,18126.119141,67510000,-0.15435312846157256,-1,1.0,0.653419965388539,5157.25,5164.240234000001,5096.529785,5137.830078,94177200,-0.3765557613068989,-1,11716.08008,11773.79004,11605.99023,11677.57031,84031300,-0.3286915908481958,-1
741,2015-05-29,79.19,16134600,0.9505941213258351,1,-0.011977542108546624,-1,80.15,-0.2495321272613884,-1,-1,1,-1,429.23,3016100,-0.46813191957493616,-1,0.006235787795672465,1,426.57,0.15472255432872095,1,1,-1,1,130.28,50474170,0.7239198354034814,1,-0.0019917266738164185,-1,-0.4173622704507599,-1,1,-1,89.15,12712000,0.3576617860735366,1,-0.004021896994749197,-1,89.51,-0.04468774438610909,-1,-1,1,-1,532.11,2597400,0.9788413941976647,1,-0.014209492756308006,-1,539.78,-0.44647819482010603,-1,-1,1,-1,250.80000299999998,3789300,0.07968007968128471,1,-0.0025849831288725644,-1,251.44999700000002,-0.17896082933738297,-1,-1,1,-1,18128.119141,18128.119141,17967.740234,18010.679688,139810000,-0.64783032418619,-1,-1.0,-0.15435312846157256,5137.02002,5144.72998,5006.459961,5007.890136999999,161991900,-2.5137118893299646,-1,11685.66016,11704.38965,11403.82031,11413.82031,124443600,-2.3262686598614923,-1
742,2015-06-01,80.29,18119000,-1.2484237074401126,-1,0.013890642757924176,1,79.19,0.13890642757923907,1,1,-1,1,430.92,2253300,-0.12081784386617998,-1,0.003937283041725914,1,429.23,0.27258113365793607,1,1,-1,1,130.54,32016020,0.5030487804878023,1,0.004462911665127578,1,0.7061713233036441,1,1,1,89.0,9926000,-0.18009905447996014,-1,-0.0016825574873808868,-1,89.15,-0.34772854739203846,-1,-1,-1,-1,533.99,1904300,0.5216192552022121,1,0.0035331040574317907,1,532.11,0.8795173930202307,1,1,1,1,249.44999700000002,2505100,0.7796058107536524,1,-0.005382798978674441,-1,250.80000299999998,0.24322208640485524,1,-1,1,1,18017.820313,18105.830078,17982.060547,18040.369141,85640000,0.12514736859557807,1,-1.0,-0.64783032418619,5029.049805,5060.490234000001,4989.939941,5025.299805,97082300,-0.07456676997455189,-1,11462.969729999999,11510.92969,11345.09961,11436.049809999999,75686700,-0.23484245910156717,-1
743,2015-06-02,80.44,18923300,-0.852557673019048,-1,0.0018682276746790905,1,80.29,-0.6601071117200162,-1,1,-1,-1,430.99,1668900,-0.2139186644034729,-1,0.00016244314489921585,1,430.92,-0.19725239023485167,-1,1,-1,-1,129.96,33595980,-0.07700600646850016,-1,-0.0012296341838302638,-1,-0.5209131300750564,-1,-1,-1,89.13,7529200,-0.47345282380791537,-1,0.0014606741573033322,1,89.0,-0.3258426966292205,-1,1,-1,-1,539.18,1939000,-1.1727619011877732,-1,0.00971928313264292,1,533.99,-0.19850558999233303,-1,1,-1,-1,248.350006,2134800,0.2289860214445225,1,-0.0044096653166125765,-1,249.44999700000002,-0.2124670300156516,-1,-1,1,-1,18033.330078,18091.869141,17925.330078,18011.939453,77550000,-0.11861716558993049,-1,1.0,0.12514736859557807,5051.680176,5051.680176,4960.720215,5004.459961,121140700,-0.9347427658690378,-1,11467.07031,11467.07031,11270.57031,11328.799809999999,88144800,-1.2058049376345068,-1
744,2015-06-03,82.44,31775000,-1.3398893669330099,-1,0.024863252113376477,1,80.44,1.1312779711586234,1,1,-1,1,436.59,2727900,-0.5041436464088392,-1,0.012993340912782037,1,430.99,0.7912016520104801,1,1,-1,1,130.12,30939810,0.41328639216285934,1,0.005875077303648668,1,0.5386272699292002,1,1,1,88.81,6237700,0.4818467055132145,1,-0.003590261415909235,-1,89.13,0.12341523617188314,1,-1,1,1,540.31,1717000,-0.07408642181103837,-1,0.002095775065840799,1,539.18,0.1353907785897137,1,1,-1,1,248.99000499999997,1781500,-0.318294927296048,-1,0.0025770041656449916,1,248.350006,-0.060402253422930444,-1,1,0,-1,18018.419922,18168.089844,18010.419922,18076.269531,73120000,0.32105816853212515,1,-1.0,-0.11861716558993049,5016.370117,5088.140136999999,4991.27002,5034.169922,113879500,0.35483436398916834,1,11359.799809999999,11515.20996,11300.36035,11419.62012,85463100,0.5265965157884326,1
745,2015-06-04,82.05,20863900,0.10956902848795157,1,-0.0047307132459970536,-1,82.44,-0.36390101892284954,-1,-1,1,-1,430.78,2510800,0.8333333333333344,1,-0.013307679974346676,-1,436.59,-0.5016147873290726,-1,-1,1,-1,129.36,38335980,0.169779286926994,1,0.005518849591916064,1,-0.41500153704272363,1,1,-1,89.35,10074400,-1.0975333785924406,-1,0.006080396351762163,1,88.81,-0.484179709492182,-1,1,-1,-1,536.7,1348300,0.19711395418029334,1,-0.006681349595602293,-1,540.31,-0.47195128722399265,-1,-1,1,-1,245.919998,2453600,0.6383846464646495,1,-0.012329840308248463,-1,248.99000499999997,-0.598419603228639,-1,-1,1,-1,18072.470703,18087.150391,17876.949219,17905.580078,93470000,-0.923452181733494,-1,1.0,0.32105816853212515,5006.189941,5044.75,4916.450195,4987.129883,129401400,-0.3807298209742463,-1,11370.57031,11449.7002,11187.42969,11340.59961,106480100,-0.26358132602761114,-1
746,2015-06-05,82.14,16143100,-0.32979113228288265,-1,0.00109689213893982,1,82.05,-0.2193784277879252,-1,1,-1,-1,426.95,1907900,0.6307312758925747,1,-0.008890849157342506,-1,430.78,-0.2599935001624838,-1,-1,1,-1,128.65,35577760,0.656370656370652,1,0.006651017214397648,1,0.10822510822509766,1,1,1,90.46,11624200,-1.4011882076000448,-1,0.012423055400111904,1,89.35,-0.15668718522663747,-1,1,-1,-1,533.33,1388200,0.5630651626736238,1,-0.006279113098565325,-1,536.7,-0.0652133407862908,-1,-1,1,-1,249.13999900000002,3022000,-1.2764223577235843,-1,0.01309369317740483,1,245.919998,0.032531717896324745,1,1,0,1,17905.380859,17940.779297,17822.900391,17849.460938,89140000,-0.3123079114616705,-1,-1.0,-0.923452181733494,4951.799805,4966.450195,4894.169922,4920.740234000001,117606600,-0.6272380189650836,-1,11241.42969,11287.2002,11155.00977,11197.15039,91468900,-0.39389384821211426,-1
747,2015-06-08,80.67,16915500,1.4055243216817301,1,-0.01789627465303134,-1,82.14,-0.38957876795715535,-1,-1,1,-1,423.5,2172500,0.49809689394295487,1,-0.00808057149549124,-1,426.95,-0.31151188663777585,-1,-1,1,-1,127.8,52609900,0.8533747090768102,1,0.0029822633809448718,1,0.19432568985619897,1,1,1,89.6,11148900,1.2236798588909708,1,-0.009506964404156548,-1,90.46,0.276365244306876,1,-1,1,1,526.83,1520600,1.2150531585756699,1,-0.012187576172351111,-1,533.33,-0.003750023437664391,-1,-1,1,-1,256.290009,5017000,-2.1686278133874115,-1,0.028698763862481824,1,249.13999900000002,0.6863638945426784,1,1,0,1,17849.460938,17852.349609,17760.609375,17766.550781,86300000,-0.4644966998610568,-1,-1.0,-0.3123079114616705,4906.169922,4917.52002,4857.660156,4857.660156,100424300,-0.9887502220922899,-1,11131.86035,11224.55957,11059.16016,11064.91992,98832900,-0.6013409070479451,-1
748,2015-06-09,80.67,16497500,-0.08684863523574118,-1,0.0,-1,80.67,-0.08677327383166901,-1,-1,-1,-1,425.48,2288700,-0.5958010213731887,-1,0.00467532467532461,1,423.5,-0.12750885478158688,-1,1,-1,-1,127.42,56002840,-0.5682715074980259,-1,-0.011328367473618872,-1,-0.8607198748043774,-1,-1,-1,92.45,22024800,-3.4926676368521266,-1,0.03180803571428581,1,89.6,-0.3013392857142813,-1,1,-1,-1,526.69,1455300,0.16491015239970636,1,-0.00026574037165683073,-1,526.83,0.1385646223639323,1,-1,1,1,256.0,2611100,-0.23492796166628244,-1,-0.0011315657646256971,-1,256.290009,-0.34726870683437583,-1,-1,0,-1,17766.949219,17817.830078,17714.970703,17764.039063,90550000,-0.0163796044223843,-1,-1.0,-0.4644966998610568,4849.120117,4868.419922,4783.919922,4850.220215,137312600,0.02268654876465476,1,11025.08008,11071.61035,10864.67969,11001.29004,102708500,-0.2157811084125918,-1
749,2015-06-10,82.16,21531200,-1.645428677471234,-1,0.01847031114416753,1,80.67,0.19833891161521827,1,1,-1,1,430.77,2172300,-1.010645781550439,-1,0.012433016828052867,1,425.48,0.23032810002819437,1,1,-1,1,128.88,39029190,-0.7504690431519652,-1,0.002255229800139924,1,0.3924030764401193,1,-1,1,95.87,57121400,-2.6445396145610265,-1,0.0369929691725257,1,92.45,1.0275824770146056,1,1,-1,1,536.69,1815000,-1.3846909475593245,-1,0.018986500598074718,1,526.69,0.5069395659685885,1,1,-1,1,250.69999700000002,3454500,0.4763783360788678,1,-0.020703136718749904,-1,256.0,-1.601564843750003,-1,-1,1,-1,17765.380859,18045.140625,17765.380859,18000.400391,96980000,1.3229073661031971,1,-1.0,-0.0163796044223843,4831.029785,4956.740234000001,4811.540039,4934.910156,125031000,2.1502738675414768,1,10970.41016,11299.61035,10939.50977,11265.38965,102696900,2.6888647342972245,1
750,2015-06-11,81.83,18656800,0.5831612197788896,1,-0.004016553067185957,-1,82.16,0.18257059396300596,1,-1,1,1,432.97,2922500,-0.15730181128409326,-1,0.005107133737261238,1,430.77,0.3528565127562362,1,1,-1,1,128.59,35344520,0.4567270475305801,1,0.011166155539828582,1,0.23277467411546507,1,1,1,95.09,26623100,1.8577768603571032,1,-0.008136017523730055,-1,95.87,1.0639407531031562,1,-1,1,1,534.61,1217500,0.707626016864148,1,-0.003875607892824595,-1,536.69,0.32234623339356133,1,-1,1,1,251.41000400000001,2044100,0.7304710718327293,1,0.002832098159139651,1,250.69999700000002,1.0211400201971312,1,1,1,1,18001.269531,18109.769531,18001.269531,18039.369141,89490000,0.21164957246146507,1,1.0,1.3229073661031971,4926.77002,5022.100098,4917.919922,4971.370117,133827300,0.9052603799030273,1,11242.87012,11452.94043,11236.58008,11332.780270000001,92249900,0.7997081620649507,1
751,2015-06-12,81.53,11417900,-0.19663266560156883,-1,-0.003666137113528034,-1,81.83,-0.5621410240742928,-1,-1,-1,-1,429.92,2054400,0.30840579710144556,1,-0.007044367970067245,-1,432.97,-0.39725616093494404,-1,-1,1,-1,127.17,36826260,0.7956938918792387,1,0.0019697447210842434,1,-0.3110661793296568,1,1,-1,94.42,10278800,0.5267593763168985,1,-0.007045956462298886,-1,95.09,-0.1787779997896747,-1,-1,1,-1,532.33,955800,-0.13732129420617348,-1,-0.004264791156169845,-1,534.61,-0.5630272535119042,-1,-1,-1,-1,250.690002,1422300,-0.19183685167316367,-1,-0.0028638558074245424,-1,251.41000400000001,-0.4773067821119897,-1,-1,0,-1,18035.830078,18035.830078,17857.070313,17898.839844,83760000,-0.7595449358724037,-1,1.0,0.21164957246146507,4962.220215,4973.069824,4852.359863000001,4901.189941,118044300,-1.22989854048629,-1,11286.55957,11365.91992,11069.36035,11196.49023,88895900,-0.7980229886829899,-1
752,2015-06-15,80.71,18805100,-0.19863438857851842,-1,-0.010057647491720889,-1,81.53,-1.202011529498349,-1,-1,-1,-1,423.67,2051000,0.9329841462844336,1,-0.014537588388537359,-1,429.92,-0.5256791961295104,-1,-1,1,-1,126.92,43896960,-0.6502775574940582,-1,-0.005329153605015624,-1,-0.8413934103955393,-1,-1,-1,93.43,19054000,-0.6138272668533356,-1,-0.010485066723151859,-1,94.42,-1.6521923321330252,-1,-1,-1,-1,527.2,1632700,0.15151515151514292,1,-0.00963687937933233,-1,532.33,-0.8134052185674376,-1,-1,1,-1,250.38000499999998,2186200,-0.27232999926706375,-1,-0.0012365750429887967,-1,250.690002,-0.39491203961136356,-1,-1,0,-1,17890.759766,17890.759766,17698.419922,17791.169922,91920000,-0.5566551968869485,-1,-1.0,-0.7595449358724037,4844.950195,4871.069824,4805.100098,4815.359863000001,106993300,-0.6107458448290564,-1,11053.20996,11090.70996,10952.74023,10984.969729999999,80597400,-0.617379297479673,-1
753,2015-06-16,81.06,13693700,-0.29695619896066455,-1,0.004336513443191858,1,80.71,0.13629042250030907,1,1,-1,1,427.26,2296400,-0.7332311682187937,-1,0.0084735761323671,1,423.67,0.11329572544668287,1,1,-1,1,127.6,31443650,-0.4487129024639795,-1,0.002356637863315081,1,0.08666876772770203,1,-1,1,95.27,16043300,-1.092954159592531,-1,0.019693888472653187,1,93.43,0.8669592208070084,1,1,-1,1,528.15,1071800,0.047312641937925816,1,0.001801972685887554,1,527.2,0.22761760242790813,1,1,1,1,253.11999500000002,1984700,-1.1953743814141908,-1,0.010943325925726555,1,250.38000499999998,-0.09984822869541839,-1,1,0,-1,17787.429688,17919.619141,17774.119141,17904.480469,77510000,0.6580533728207202,1,-1.0,-0.5566551968869485,4778.209961,4857.629883,4748.930176,4839.859863000001,122656600,1.2902300757645804,1,10910.00977,11074.33984,10797.84961,11044.00977,88926100,1.2282298808610508,1
754,2015-06-17,81.79,18350300,-0.03669275929550041,-1,0.00900567480878367,1,81.06,0.8635578583765147,1,1,-1,1,427.81,2185900,0.1283966756933447,1,0.0012872723868371239,1,427.26,0.2574544773674163,1,1,1,1,127.3,32858900,0.3288443470090837,1,-0.0045355020331561136,-1,0.094043887147339,-1,1,1,94.27,9905000,0.904026069588983,1,-0.01049648367796785,-1,95.27,-0.14695077149155092,-1,-1,1,-1,529.26,1294200,0.020779417042902627,1,0.0021016756603238207,1,528.15,0.23099498248604133,1,1,1,1,260.410004,5512900,-3.267639316870686,-1,0.028800605025296466,1,253.11999500000002,-0.3753148778309768,-1,1,0,-1,17909.580078,17998.0,17839.650391,17935.740234,92410000,0.14606794735593318,1,1.0,0.6580533728207202,4845.72998,4858.049805,4773.189941,4790.620117,108775800,-1.1372871213925888,-1,11066.75,11115.37988,10947.37012,10978.00977,83259000,-0.801863510063925,-1
755,2015-06-18,82.91,26782600,-1.555609995100436,-1,0.013693605575253676,1,81.79,-0.18339650324001183,-1,1,-1,-1,439.39,3378400,-2.11247966534975,-1,0.02706809097496543,1,427.81,0.5820340805497789,1,1,-1,1,127.88,35363990,-0.5108857973748262,-1,0.010110584518167487,1,-0.054988216810678066,1,-1,-1,94.74,8962800,-0.09508716323295213,-1,0.0049856794314204755,1,94.27,0.4030974859446374,1,1,-1,1,536.73,1833100,-1.0790960451977436,-1,0.01411404602652766,1,529.26,0.3287609114612873,1,1,-1,1,261.890015,2782700,0.04197900763358575,1,0.00568338764742693,1,260.410004,0.6105740853181605,1,1,1,1,17944.609375,18174.730469,17944.609375,18115.839844,94460000,0.9542167534644274,1,1.0,0.14606794735593318,4777.910156,4805.009765999999,4712.970215,4803.47998,135723200,0.5351675348664751,1,10937.66992,11109.75977,10806.15039,11100.299809999999,100028200,1.4868787519599818,1
756,2015-06-19,82.51,23353200,0.3863334540625295,1,-0.0048245085031961565,-1,82.91,-0.09649017006392269,-1,-1,1,-1,434.92,4495100,1.2129196383954879,1,-0.010173194656227902,-1,439.39,0.19800177518833031,1,-1,1,1,126.6,54361530,0.8691566831101711,1,-0.00791474022412042,-1,-0.13293712855802448,-1,1,-1,93.87,19814900,2.4625935162094668,1,-0.009183027232425478,-1,94.74,1.5832805573147564,1,-1,1,1,536.69,1893500,0.09679641108690862,1,-7.452536657159836e-05,-1,536.73,0.08943043988597957,1,-1,1,1,262.51001,2463000,-0.04192683022699691,-1,0.0023673869353133536,1,261.890015,0.19473021909597701,1,1,0,1,18116.240234,18117.710938,18010.580078,18015.949219,258300000,-0.5535972900810812,-1,1.0,0.9542167534644274,4807.580078,4870.52002,4799.27002,4815.370117,183933200,0.16203659374595725,1,11121.299809999999,11246.26953,10997.90039,11040.09961,212137500,-0.7301322811834108,-1
757,2015-06-22,84.74,29383100,-1.5945330296127542,-1,0.027027027027026973,1,82.51,1.0907768755302285,1,1,-1,1,436.29,1823600,0.16247139588100218,1,0.0031500045985468628,1,434.92,0.47824887335601585,1,1,1,1,127.61,33976180,-0.09412502941407526,-1,0.004565850586475628,1,0.7030015797788314,1,-1,1,96.41,16732800,-1.4414983164983064,-1,0.027058698199637687,1,93.87,1.2464046021093018,1,1,-1,1,538.19,1250300,0.2594562538223424,1,0.002794909538094581,1,536.69,0.5403491773649549,1,1,1,1,259.790009,4561100,0.9002422483366506,1,-0.010361513452382343,-1,262.51001,-0.13714372263367408,-1,-1,1,-1,18027.630859,18181.669922,18027.630859,18119.779297,77780000,0.5111511252960705,1,-1.0,-0.5535972900810812,4926.629883,5010.390136999999,4911.859863000001,4998.609863000001,170982500,1.4610389192899917,1,11138.70996,11470.25,11138.549809999999,11460.5,119290900,2.8889345458816478,1
758,2015-06-23,87.88,50667900,-3.436911487758948,-1,0.037054519707340194,1,84.74,0.2596176540004707,1,1,-1,1,445.99,3245000,-2.387566289400591,-1,0.022232918471658758,1,436.29,-0.16044374154806332,-1,1,-1,-1,127.03,30192140,0.3529965484781949,1,-0.008430255249395113,-1,-0.10187289397382294,-1,1,-1,97.31,15626100,-1.0068507369732187,-1,0.009335131210455483,1,96.41,-0.0726065760813123,-1,1,-1,-1,540.48,1197500,-0.15565932844118893,-1,0.004255002880023673,1,538.19,0.2694215797394845,1,1,-1,1,267.670013,3870800,-2.8234502928543668,-1,0.030332205731591344,1,259.790009,0.2040101549863597,1,1,0,1,18121.779297,18188.810547,18108.099609,18144.070313,75970000,0.12300677342257126,1,1.0,0.5111511252960705,5045.569824,5078.509765999999,5024.259765999999,5057.680176,129386400,0.24001951062880966,1,11552.95996,11635.84961,11517.12012,11542.54004,88926100,-0.09019264358292016,-1
759,2015-06-24,88.86,41370200,-1.368925393566054,-1,0.011151570323167936,1,87.88,-0.25034137460172834,-1,1,-1,-1,440.84,2620800,0.928152459716397,1,-0.011547344110854563,-1,445.99,-0.2287046794771142,-1,-1,1,-1,128.11,55077520,-0.7074915494065088,-1,0.0047843137254903745,1,0.14169881130441045,1,-1,1,96.94,77138600,3.0696930306969374,1,-0.0038022813688213253,-1,97.31,2.7746377556263515,1,-1,1,1,537.84,1286600,0.39999999999999414,1,-0.004884547069271772,-1,540.48,-0.08880994671403533,-1,-1,1,-1,265.170013,2412300,0.677952627696913,1,-0.009339858327723882,-1,267.670013,-0.25778083703384164,-1,-1,1,-1,18139.099609,18139.099609,17966.070313,17966.070313,104980000,-0.9539023420663582,-1,1.0,0.12300677342257126,5060.580078,5065.740234000001,5001.669922,5045.350098,137708100,-0.3009532457792691,-1,11566.34961,11589.34961,11364.4502,11471.25977,94706700,-0.8221248985746225,-1
