,date,adobe_close,adobe_vol,adobe_intra_perc_change,adobe_intra_returns,adobe_pct_change,adobe_pct_returns,adobe_previous_close,adobe_opening_change,adobe_opening_returns,adobe_target,adobe_intra_target,adobe_open_target
523,2012-04-24,32.4,4756700,0.7960808328230191,1,-0.006744328632740659,1,32.62,0.1226241569589183,1,-1,1,1
524,2012-04-25,33.13,3742100,-1.5012254901960846,1,0.02253086419753103,1,32.4,0.7407407407407469,1,1,-1,1
525,2012-04-26,33.26,2999500,-0.8184298272203577,1,0.0039239360096587905,1,33.13,-0.42257772411711614,-1,1,-1,-1
526,2012-04-27,33.58,3277600,-0.5991611743558889,1,0.009621166566446293,1,33.26,0.3607937462417455,1,1,-1,1
527,2012-04-30,33.55,2678900,-0.2689778840406345,1,-0.0008933889219774338,1,33.58,-0.3573555687909394,-1,-1,-1,-1
528,2012-05-01,33.77,2578700,-0.5358737719559384,1,0.006557377049180468,1,33.55,0.1192250372578428,1,1,-1,1
529,2012-05-02,33.76,1612300,-0.3865596193874381,1,-0.000296120817293577,1,33.77,-0.4145691442108397,-1,-1,-1,-1
530,2012-05-03,33.32,2670300,1.332543677820559,1,-0.013033175355450122,1,33.76,0.029620853080583875,1,-1,1,1
531,2012-05-04,32.61,2991800,1.1518642012731208,1,-0.021308523409363733,1,33.32,-0.9903961584633802,-1,-1,1,-1
532,2012-05-07,32.52,3323000,-0.12315270935962516,1,-0.002759889604415755,1,32.61,-0.398650720637849,-1,-1,-1,-1
533,2012-05-08,32.67,3592100,-1.1768349334159263,1,0.004612546125461137,1,32.52,-0.7072570725707379,-1,1,-1,-1
534,2012-05-09,32.52,4057300,-0.7122948281201734,1,-0.0045913682277318735,1,32.67,-1.16314661769208,-1,-1,-1,-1
535,2012-05-10,31.92,4811500,2.4747937671860534,1,-0.0184501845018451,1,32.52,0.6457564575645564,1,-1,1,1
536,2012-05-11,32.2,3183500,-0.9404388714733677,1,0.00877192982456143,1,31.92,-0.0626566416040198,-1,1,-1,-1
537,2012-05-14,32.23,3133400,-1.3203395158755051,1,0.0009316770186333923,1,32.2,-1.211180124223615,-1,1,-1,-1
538,2012-05-15,32.33,2540300,-0.3102699348433181,1,0.0031026993484331022,1,32.23,0.0,-1,1,-1,-1
539,2012-05-16,32.36,4373600,0.24660912453760264,1,0.0009279307145066973,1,32.33,0.34024126198577,1,1,1,1
540,2012-05-17,32.01,4762700,1.1426806670784575,1,-0.01081582200247222,1,32.36,0.0618046971569936,1,-1,1,1
541,2012-05-18,31.31,4238200,2.461059190031161,1,-0.021868166198063088,1,32.01,0.2811621368322506,1,-1,1,1
542,2012-05-21,32.01,3420000,-1.780604133545306,1,0.022357074417119094,1,31.31,0.44714148834238443,1,1,-1,1
543,2012-05-22,32.01,3476700,-0.12511729746637207,1,0.0,1,32.01,-0.1249609497032151,-1,-1,-1,-1
544,2012-05-23,32.18,4300000,-1.514195583596216,1,0.005310840362386715,1,32.01,-0.9684473601999336,-1,1,-1,-1
545,2012-05-24,31.54,4116500,1.9583462853590379,1,-0.019888129272840338,1,32.18,-0.031075201988806745,-1,-1,1,-1
546,2012-05-25,31.6,2000300,0.12642225031605292,1,0.0019023462270133518,1,31.54,0.3170577045022239,1,1,1,1
547,2012-05-29,32.05,3171200,-0.5332496863237082,1,0.014240506329113778,1,31.6,0.8860759493670809,1,1,-1,1
548,2012-05-30,31.29,3426400,1.6965127238454263,1,-0.023712948517940702,1,32.05,-0.6864274570982805,-1,-1,1,-1
549,2012-05-31,31.05,4736000,0.9253350350989124,1,-0.007670182166826467,1,31.29,0.1597954618088869,1,-1,1,1
550,2012-06-01,29.82,4362000,1.810997695093845,1,-0.03961352657004835,1,31.05,-2.1900161030595804,-1,-1,1,-1
551,2012-06-04,30.31,3668100,-1.4390896921017395,1,0.016431924882629012,1,29.82,0.2012072434607603,1,1,-1,1
552,2012-06-05,30.71,2263800,-1.7224246439218267,1,0.013196964698119595,1,30.31,-0.39590894094357454,-1,1,-1,-1
553,2012-06-06,31.69,3092800,-2.523455192494342,1,0.031911429501791044,1,30.71,0.6512536633018537,1,1,-1,1
554,2012-06-07,31.32,4293100,2.3081721771678163,1,-0.011675607447144243,1,31.69,1.167560744714424,1,-1,1,1
555,2012-06-08,31.65,3095900,-1.2799999999999954,1,0.010536398467432928,1,31.32,-0.2234993614303968,-1,1,-1,-1
556,2012-06-11,31.13,3811400,2.413793103448275,1,-0.01642969984202214,1,31.65,0.7898894154818327,1,-1,1,1
557,2012-06-12,31.77,3305700,-1.37204850031908,1,0.020558946353999463,1,31.13,0.6745904272406067,1,1,-1,1
558,2012-06-13,31.79,4141000,-0.44233807266982805,1,0.0006295247088448086,1,31.77,-0.37771482530689643,-1,1,-1,-1
559,2012-06-14,31.67,6732700,-1.0207336523126005,1,-0.003774771940861843,1,31.79,-1.384083044982692,-1,-1,-1,-1
560,2012-06-15,32.39,5442600,-2.0157480314960647,1,0.022734449005367807,1,31.67,0.25260498894852634,1,1,-1,1
561,2012-06-18,32.63,4579500,-1.1155872327238903,1,0.007409694350108076,1,32.39,-0.37048471750539497,-1,1,-1,-1
562,2012-06-19,32.89,6714500,-0.15225334957368197,1,0.007968127490039834,1,32.63,0.6435795280416821,1,1,-1,1
563,2012-06-20,31.99,18924900,-4.269882659713164,1,-0.02736394040741874,1,32.89,-6.719367588932809,-1,-1,-1,-1
564,2012-06-21,31.23,7167100,1.8541797611565047,1,-0.023757424195060883,1,31.99,-0.5314160675210946,-1,-1,1,-1
565,2012-06-22,31.57,7841700,-0.5414012738853557,1,0.010886967659301972,1,31.23,0.5443483829650917,1,1,-1,1
566,2012-06-25,30.85,2595400,1.3115802943058226,1,-0.022806461830852,1,31.57,-0.9819448843839047,-1,-1,1,-1
567,2012-06-26,31.07,2208600,-0.5501618122977402,1,0.007131280388978922,1,30.85,0.16207455429496648,1,1,-1,1
568,2012-06-27,31.41,1960300,-0.41560102301789964,1,0.010943031863533959,1,31.07,0.6758931445123941,1,1,-1,1
569,2012-06-28,31.17,2887800,0.2879078694817654,1,-0.0076408787010505685,1,31.41,-0.47755491881565926,-1,-1,1,-1
570,2012-06-29,32.37,4451000,-1.9848771266540615,1,0.038498556304138454,1,31.17,1.8286814244465728,1,1,-1,1
571,2012-07-02,32.19,3895800,-1.0357815442561151,1,-0.005560704355885071,1,32.37,-1.5755329008340997,-1,-1,-1,-1
572,2012-07-03,32.51,2107800,-1.5620118712902218,1,0.009940975458216927,1,32.19,-0.5591798695246962,-1,1,-1,-1
573,2012-07-05,32.53,2973000,-0.9621353196772262,1,0.0006151953245157049,1,32.51,-0.8920332205475213,-1,1,-1,-1
574,2012-07-06,31.37,5272700,2.5776397515528005,1,-0.03565939133107898,1,32.53,-1.014448201660001,-1,-1,1,-1
575,2012-07-09,30.43,5342900,2.7484819431128136,1,-0.02996493465094041,1,31.37,-0.2550207204335411,-1,-1,1,-1
576,2012-07-10,30.44,4084700,0.846905537459277,1,0.000328623069339562,1,30.43,0.8872822872165611,1,1,1,1
577,2012-07-11,30.2,2611700,1.0160603080957138,1,-0.007884362680683377,1,30.44,0.2299605781865975,1,-1,1,1
578,2012-07-12,30.14,4716800,-0.09963467286616119,1,-0.001986754966887383,1,30.2,-0.2980132450331121,-1,-1,-1,-1
579,2012-07-13,30.65,2719000,-1.5573227302849533,1,0.016921035169210175,1,30.14,0.13271400132713718,1,1,-1,1
580,2012-07-16,30.4,1879600,0.8156606851549756,1,-0.00815660685154973,1,30.65,0.0,-1,-1,1,-1
581,2012-07-17,30.65,3314000,0.19537609899056424,1,0.008223684210526327,1,30.4,1.0197368421052706,1,1,1,1
582,2012-07-18,31.43,3124400,-2.5448613376835274,1,0.02544861337683524,1,30.65,0.0,-1,1,-1,-1
583,2012-07-19,31.89,3645700,-1.2059663598857473,1,0.014635698377346573,1,31.43,0.254533884823423,1,1,-1,1
584,2012-07-20,31.38,4063500,1.7225180081428144,1,-0.0159924741298213,1,31.89,0.12543116964565426,1,-1,1,1
585,2012-07-23,30.64,2689800,0.55176890619928,1,-0.02358189929891641,1,31.38,-1.8164435946462725,-1,-1,1,-1
586,2012-07-24,30.02,2866400,2.1193348549070823,1,-0.020234986945169786,1,30.64,0.09791122715405069,1,-1,1,1
587,2012-07-25,30.33,3003700,-0.8982035928143698,1,0.010326449033977392,1,30.02,0.13324450366422103,1,1,-1,1
588,2012-07-26,30.95,3644200,-0.32414910858994445,1,0.020441806791955175,1,30.33,1.7144741180349594,1,1,-1,1
589,2012-07-27,31.9,3312900,-2.047344849648103,1,0.030694668820678395,1,30.95,1.0016155088853063,1,1,-1,1
590,2012-07-30,31.01,4261200,2.7594857322044497,1,-0.02789968652037611,1,31.9,-0.03134796238243891,-1,-1,1,-1
591,2012-07-31,30.88,2662900,0.35495321071313146,1,-0.0041921960657853585,1,31.01,-0.06449532408901362,-1,-1,1,-1
592,2012-08-01,30.69,2738800,1.1594202898550705,1,-0.006152849740932553,1,30.88,0.5505181347150314,1,-1,1,1
593,2012-08-02,30.58,2640000,-0.393959290873268,1,-0.0035842293906811484,1,30.69,-0.7494297816878476,-1,-1,-1,-1
594,2012-08-03,32.02,3617100,-2.7929373996789875,1,0.04708960104643567,1,30.58,1.8639633747547426,1,1,-1,1
595,2012-08-06,32.14,2910600,-0.3747657713928714,1,0.0037476577139288203,1,32.02,0.0,-1,1,-1,-1
596,2012-08-07,32.37,2569000,-0.4032258064515988,1,0.0071561916614808485,1,32.14,0.31113876789048356,1,1,-1,1
597,2012-08-08,32.51,2156700,-0.9940975458216847,1,0.004324992276799611,1,32.37,-0.556070435588507,-1,1,-1,-1
598,2012-08-09,32.65,4344400,-0.15337423312882562,1,0.004306367271608824,1,32.51,0.2768378960320007,1,1,-1,1
599,2012-08-10,32.64,2975800,-0.2149217070924172,1,-0.00030627871362931547,1,32.65,-0.245022970903517,-1,-1,-1,-1
600,2012-08-13,32.27,2433900,0.6465517241379118,1,-0.011335784313725394,1,32.64,-0.4901960784313838,-1,-1,1,-1
601,2012-08-14,32.11,2712500,1.230390649031063,1,-0.004958165478772925,1,32.27,0.7437248218159122,1,-1,1,1
602,2012-08-15,32.91,3632300,-2.078163771712142,1,0.02491435689816246,1,32.11,0.4048582995951497,1,1,-1,1
603,2012-08-16,33.65,4020000,-2.310732745515348,1,0.022485566697052706,1,32.91,-0.060771801883913776,-1,1,-1,-1
604,2012-08-17,33.8,3823000,-0.2075303883782991,1,0.004457652303120341,1,33.65,0.23774145616641396,1,1,-1,1
605,2012-08-20,33.92,3465000,-0.7724301841949053,1,0.0035502958579882726,1,33.8,-0.4142011834319544,-1,1,-1,-1
606,2012-08-21,33.75,3493200,0.08880994671403533,1,-0.005011792452830233,1,33.92,-0.41273584905660543,-1,-1,1,-1
607,2012-08-22,33.84,2871000,-0.2963841138115039,1,0.002666666666666817,1,33.75,-0.029629629629623736,-1,1,-1,-1
608,2012-08-23,33.5,2566700,0.4753416518122299,1,-0.010047281323877222,1,33.84,-0.5319148936170414,-1,-1,1,-1
609,2012-08-24,32.26,8759600,0.9821976672805411,1,-0.03701492537313433,1,33.5,-2.7462686567164227,-1,-1,1,-1
610,2012-08-27,32.32,4457400,0.4619648906683049,1,0.0018598884066955979,1,32.26,0.6509609423434621,1,1,1,1
611,2012-08-28,32.06,4139800,0.9270704573547502,1,-0.008044554455445496,1,32.32,0.12376237623762112,1,-1,1,1
612,2012-08-29,31.96,4560900,0.5600497822028616,1,-0.003119151590767366,1,32.06,0.24953212726137958,1,-1,1,1
613,2012-08-30,31.46,3174800,0.9757632987094703,1,-0.015644555694618312,1,31.96,-0.5944931163954984,-1,-1,1,-1
614,2012-08-31,31.27,5966300,1.2006319115323822,1,-0.006039415130324244,1,31.46,0.6039415130324148,1,-1,1,1
615,2012-09-04,31.44,4419800,-0.6402048655569874,1,0.005436520626799002,1,31.27,-0.0959385992964539,-1,1,-1,-1
616,2012-09-05,32.26,6289600,-2.7715833067855926,1,0.026081424936386766,1,31.44,-0.15903307888040938,-1,1,-1,-1
617,2012-09-06,32.79,4577200,-1.642901425914449,1,0.01642901425914456,1,32.26,0.0,-1,1,-1,-1
618,2012-09-07,32.46,3581300,1.1270179713676438,1,-0.010064043915827936,1,32.79,0.1219884111009428,1,-1,1,1
619,2012-09-10,32.13,3865300,0.7107540173053055,1,-0.010166358595193992,1,32.46,-0.3080714725816433,-1,-1,1,-1
620,2012-09-11,32.43,3929200,-1.154086088583897,1,0.00933706816059754,1,32.13,-0.2178649237472776,-1,1,-1,-1
621,2012-09-12,32.42,3564800,0.5216324025774829,1,-0.0003083564600677713,1,32.43,0.4933703361085529,1,-1,1,1
622,2012-09-13,32.81,4195200,-0.984918436441983,1,0.012029611351017877,1,32.42,0.21591610117211685,1,1,-1,1
623,2012-09-14,33.34,3862300,-1.2450652900091215,1,0.01615361170374885,1,32.81,0.36574215178298514,1,1,-1,1
624,2012-09-17,33.41,3407700,-0.36046860919194185,1,0.0020995800839829215,1,33.34,-0.14997000599881302,-1,1,-1,-1
625,2012-09-18,32.57,5954700,1.9861570869695957,1,-0.025142173002095092,1,33.41,-0.5387608500448959,-1,-1,1,-1
626,2012-09-19,33.12,7805300,-0.9756097560975618,1,0.01688670555726124,1,32.57,0.7061713233036441,1,1,-1,1
627,2012-09-20,34.53,12398400,-3.8496240601503793,1,0.042572463768115965,1,33.12,0.39251207729469373,1,1,-1,1
628,2012-09-21,33.83,8794400,1.5424912689173491,1,-0.020272227048943048,1,34.53,-0.49232551404576225,-1,-1,1,-1
629,2012-09-24,33.42,5348300,-0.08984725965858381,1,-0.01211942063257454,1,33.83,-1.3006207508128813,-1,-1,-1,-1
630,2012-09-25,32.9,6122000,2.3738872403560958,1,-0.015559545182525558,1,33.42,0.8378216636744498,1,-1,1,1
631,2012-09-26,32.53,3406100,1.1546642357945776,1,-0.011246200607902712,1,32.9,0.030395136778109455,1,-1,1,1
632,2012-09-27,32.8,3487600,-0.39791857973674766,1,0.008300030740854503,1,32.53,0.43037196434061037,1,1,-1,1
633,2012-09-28,32.44,4017900,0.6431852986217484,1,-0.01097560975609757,1,32.8,-0.45731707317072745,-1,-1,1,-1
634,2012-10-01,32.62,5201900,-0.12277470841006491,1,0.0055487053020961685,1,32.44,0.4315659679408156,1,1,-1,1
635,2012-10-02,32.57,3381600,0.7617306520414382,1,-0.001532801961986463,1,32.62,0.6131207847946133,1,-1,1,1
636,2012-10-03,32.6,2455700,0.3971891231286143,1,0.000921093030396003,1,32.57,0.49124961621122687,1,1,1,1
637,2012-10-04,32.68,3886900,-0.4302397049784898,1,0.0024539877300613355,1,32.6,-0.18404907975460819,-1,1,-1,-1
638,2012-10-05,32.47,2505100,1.0965580261955512,1,-0.006425948592411301,1,32.68,0.4589963280293714,1,-1,1,1
639,2012-10-08,32.23,2154800,0.09299442033478343,1,-0.007391438250692994,1,32.47,-0.6467508469356356,-1,-1,1,-1
640,2012-10-09,31.69,3504400,1.6449410304158834,1,-0.016754576481538774,1,32.23,-0.031026993484325197,-1,-1,1,-1
641,2012-10-10,31.51,2481700,0.4108723135271776,1,-0.005680025244556686,1,31.69,-0.15777847901546455,-1,-1,1,-1
642,2012-10-11,31.78,2854600,0.21978021978022064,1,0.008568708346556653,1,31.51,1.0790225325293552,1,1,1,1
643,2012-10-12,31.94,3040300,-0.5034612964128388,1,0.005034612964128327,1,31.78,0.0,-1,1,-1,-1
644,2012-10-15,32.33,3143200,-0.999687597625743,1,0.012210394489668097,1,31.94,0.2191609267376228,1,1,-1,1
645,2012-10-16,33.24,4782200,-2.466091245376092,1,0.02814723167336841,1,32.33,0.34024126198577,1,1,-1,1
646,2012-10-17,33.44,5146400,-0.966183574879228,1,0.006016847172081619,1,33.24,-0.3610108303249234,-1,1,-1,-1
647,2012-10-18,33.47,3913800,-0.05979073243646044,1,0.0008971291866028963,1,33.44,0.029904306220110997,1,1,-1,1
648,2012-10-19,33.24,5562600,0.6278026905829621,1,-0.006871825515386787,1,33.47,-0.05975500448161345,-1,-1,1,-1
649,2012-10-22,33.49,3684900,-0.1495215311004912,1,0.007521058965102245,1,33.24,0.60168471720817,1,1,-1,1
650,2012-10-23,33.31,3151800,-0.3615546851461421,1,-0.005374738727978445,1,33.49,-0.8957897879964295,-1,-1,-1,-1
651,2012-10-24,33.36,3381500,0.5959475566150263,1,0.001501050735514875,1,33.31,0.7505253677574302,1,1,1,1
652,2012-10-25,33.4,2868700,0.3877124962720028,1,0.0011990407673860837,1,33.36,0.5095923261390939,1,1,1,1
653,2012-10-26,34.01,6310600,-2.6562028373075623,1,0.0182634730538922,1,33.4,-0.8083832335329222,-1,1,-1,-1
654,2012-10-31,34.03,4253100,-0.0882352941176504,1,0.0005880623346075087,1,34.01,-0.029403116730367572,-1,1,-1,-1
655,2012-11-01,34.36,3681700,-0.8215962441314587,1,0.00969732588892147,1,34.03,0.14692918013516648,1,1,-1,1
656,2012-11-02,34.39,4006300,0.5782017924255647,1,0.0008731082654249711,1,34.36,0.6693830034924446,1,1,1,1
657,2012-11-05,34.24,2808500,-0.1755412521942723,1,-0.004361733061936546,1,34.39,-0.6106426286711277,-1,-1,-1,-1
658,2012-11-06,34.39,2678900,0.08715862870424501,1,0.0043808411214953935,1,34.24,0.5257009345794383,1,1,1,1
659,2012-11-07,33.47,4681500,1.8762826150688965,1,-0.026751962779877902,1,34.39,-0.8141901715615038,-1,-1,1,-1
660,2012-11-08,32.98,4247900,1.5522388059701586,1,-0.014639976097998275,1,33.47,0.08963250672244141,1,-1,1,1
661,2012-11-09,32.9,2581600,0.33323235383217037,1,-0.0024257125530624535,1,32.98,0.0909642207398458,1,-1,1,1
662,2012-11-12,32.7,1911900,0.7587253414264036,1,-0.006079027355622935,1,32.9,0.15197568389059046,1,-1,1,1
663,2012-11-13,32.54,2597200,0.030721966205831064,1,-0.004892966360856343,1,32.7,-0.4587155963302926,-1,-1,1,-1
664,2012-11-14,32.24,5566500,1.1042944785276054,1,-0.009219422249538978,1,32.54,0.18438844499078758,1,-1,1,1
665,2012-11-15,32.64,3817700,-0.8029647930821433,1,0.012406947890818865,1,32.24,0.4342431761786618,1,1,-1,1
666,2012-11-16,32.65,3447300,-0.21485573971761907,1,0.00030637254901955124,1,32.64,-0.18382352941177166,-1,1,-1,-1
667,2012-11-19,32.92,2645500,0.030367446097777133,1,0.008269525267994071,1,32.65,0.8575803981623312,1,1,1,1
668,2012-11-20,32.64,2345400,0.48780487804877015,1,-0.008505467800729027,1,32.92,-0.36452004860268694,-1,-1,1,-1
669,2012-11-21,32.84,1703700,-0.2748091603053539,1,0.006127450980392135,1,32.64,0.3370098039215669,1,1,-1,1
670,2012-11-23,33.4,1449800,-1.0284331518451189,1,0.017052375152253108,1,32.84,0.6699147381242352,1,1,-1,1
671,2012-11-26,33.29,2348500,-0.21071643588199968,1,-0.003293413173652726,1,33.4,-0.5389221556886219,-1,-1,-1,-1
672,2012-11-27,33.18,2180400,0.030129557095504706,1,-0.0033042955842594868,1,33.29,-0.3003905076599622,-1,-1,1,-1
673,2012-11-28,33.88,2612600,-2.1712907117008626,1,0.021097046413502296,1,33.18,-0.0602772754671583,-1,1,-1,-1
674,2012-11-29,34.09,3353700,-0.029342723004709848,1,0.006198347107438051,1,33.88,0.5903187721369414,1,1,-1,1
675,2012-11-30,34.61,4935400,-1.2284293653114997,1,0.015253740099735902,1,34.09,0.293341155764137,1,1,-1,1
676,2012-12-03,34.7,3146300,0.23001725129384215,1,0.0026004045073679816,1,34.61,0.4911875180583696,1,1,1,1
677,2012-12-04,35.3,6744100,-1.4659384880712791,1,0.01729106628242061,1,34.7,0.2593659942363006,1,1,-1,1
678,2012-12-05,35.4,4277000,-0.28328611898017403,1,0.0028328611898016387,1,35.3,0.0,-1,1,-1,-1
679,2012-12-06,35.14,5571900,0.3120567375886509,1,-0.007344632768361503,1,35.4,-0.423728813559318,-1,-1,1,-1
680,2012-12-07,35.48,2725400,-0.22598870056496695,1,0.009675583380762465,1,35.14,0.739897552646551,1,1,-1,1
681,2012-12-10,35.75,3542100,-0.8462623413258029,1,0.007609921082299964,1,35.48,-0.08455467869220415,-1,1,-1,-1
682,2012-12-11,35.54,5912900,0.7262569832402179,1,-0.005874125874125946,1,35.75,0.1398601398601319,1,-1,1,1
683,2012-12-12,35.96,4598200,-0.6437167646235769,1,0.011817670230725996,1,35.54,0.5346088913899767,1,1,-1,1
684,2012-12-13,35.53,7746200,1.3329630658150426,1,-0.011957730812013345,1,35.96,0.139043381535031,1,-1,1,1
685,2012-12-14,37.56,17447900,-0.9677419354838694,1,0.05713481564874767,1,35.53,4.700253307064457,1,1,-1,1
686,2012-12-17,37.42,8928100,-0.9441596978689005,1,-0.0037273695420660946,1,37.56,-1.304579339723115,-1,-1,-1,-1
687,2012-12-18,37.49,7652400,-0.18706574024585856,1,0.0018706574024585088,1,37.42,0.0,-1,1,-1,-1
688,2012-12-19,38.09,5853300,-1.872158331104581,1,0.016004267804748062,1,37.49,-0.26673779674580267,-1,1,-1,-1
689,2012-12-20,37.87,4330300,0.5514705882352964,1,-0.0057757941716987116,1,38.09,-0.02625360987137074,-1,-1,1,-1
690,2012-12-21,37.71,7975900,-0.9368308351177768,1,-0.004224980195405292,1,37.87,-1.346712437285445,-1,-1,-1,-1
691,2012-12-24,37.53,2448000,0.6091101694915172,1,-0.004773269689737458,1,37.71,0.13259082471492217,1,-1,1,1
692,2012-12-26,37.55,2437600,-0.18676627534685242,1,0.0005329070077271236,1,37.53,-0.13322675193179925,-1,1,-1,-1
693,2012-12-27,37.3,3422700,0.5068018138170307,1,-0.0066577896138482195,1,37.55,-0.159786950732344,-1,-1,1,-1
694,2012-12-28,36.9,3171600,0.02709292874559201,1,-0.01072386058981234,1,37.3,-1.045576407506704,-1,-1,1,-1
695,2012-12-31,37.68,4634600,-2.391304347826094,1,0.021138211382113914,1,36.9,-0.27100271002710413,-1,1,-1,-1
696,2013-01-02,38.34,6483800,-1.1075949367088653,1,0.017515923566879144,1,37.68,0.636942675159241,1,1,-1,1
697,2013-01-03,37.75,3906000,1.022548505506032,1,-0.01538862806468444,1,38.34,-0.52164840897236,-1,-1,1,-1
698,2013-01-04,38.13,3809300,-0.6599788806758183,1,0.010066225165562992,1,37.75,0.3443708609271591,1,1,-1,1
699,2013-01-07,37.94,3632100,-0.3438243850832992,1,-0.004982953055337136,1,38.13,-0.8392341987936015,-1,-1,-1,-1
700,2013-01-08,38.14,3080900,-0.9528851244044453,1,0.005271481286241553,1,37.94,-0.42171850289930574,-1,1,-1,-1
701,2013-01-09,38.66,4083100,-1.310272536687631,1,0.013633980073413543,1,38.14,0.05243838489773472,1,1,-1,1
702,2013-01-10,38.62,3645200,0.3354838709677485,1,-0.0010346611484738366,1,38.66,0.23279875840663067,1,-1,1,1
703,2013-01-11,38.09,3511300,1.4489003880983058,1,-0.013723459347488198,1,38.62,0.07767995857069171,1,-1,1,1
704,2013-01-14,38.16,3048600,-0.447486180573821,1,0.0018377526909947317,1,38.09,-0.2625360987135768,-1,1,-1,-1
705,2013-01-15,38.15,2968100,-0.7659799260433152,1,-0.0002620545073375169,1,38.16,-0.7861635220125711,-1,-1,-1,-1
706,2013-01-16,37.88,2640700,0.6295907660020853,1,-0.007077326343381318,1,38.15,-0.07863695937090731,-1,-1,1,-1
707,2013-01-17,37.73,4089500,0.0794491525423759,1,-0.003959873284055115,1,37.88,-0.3167898627244048,-1,-1,1,-1
708,2013-01-18,37.98,5561400,-0.44961650357046967,1,0.0066260270341902405,1,37.73,0.21203286509410393,1,1,-1,1
709,2013-01-22,37.95,2475400,-0.21124900977028097,1,-0.0007898894154816372,1,37.98,-0.2896261190100038,-1,-1,-1,-1
710,2013-01-23,38.25,3309000,-0.8170795993674284,1,0.007905138339920903,1,37.95,-0.026350461133083307,-1,1,-1,-1
711,2013-01-24,38.11,2605600,0.10484927916120353,1,-0.003660130718954213,1,38.25,-0.26143790849673576,-1,-1,1,-1
712,2013-01-25,38.32,3273000,-0.7095926412615062,1,0.005510364733665618,1,38.11,-0.15743899239045467,-1,1,-1,-1
713,2013-01-28,38.24,3536100,-0.8704827222368912,1,-0.0020876826722338038,1,38.32,-1.0699373695198426,-1,-1,-1,-1
714,2013-01-29,38.52,2935900,-1.075833114668076,1,0.007322175732217495,1,38.24,-0.33995815899582255,-1,1,-1,-1
715,2013-01-30,37.94,2693600,1.4545454545454604,1,-0.01505711318795444,1,38.52,-0.05192107995847124,-1,-1,1,-1
716,2013-01-31,37.83,3291900,0.4473684210526361,1,-0.002899314707432765,1,37.94,0.15814443858724903,1,-1,1,1
717,2013-02-01,38.34,2416100,-0.36649214659686014,1,0.013481363996828089,1,37.83,0.9780597409463511,1,1,-1,1
718,2013-02-04,38.1,2928000,0.23566378633149074,1,-0.006259780907668322,1,38.34,-0.3912363067292792,-1,-1,1,-1
719,2013-02-05,38.51,2355600,-0.8115183246073172,1,0.010761154855642996,1,38.1,0.2624671916010536,1,1,-1,1
720,2013-02-06,38.4,2567800,-0.10427528675703635,1,-0.00285640093482209,1,38.51,-0.38950921838483143,-1,-1,-1,-1
721,2013-02-07,38.07,3110300,0.49660219550443735,1,-0.008593749999999956,1,38.4,-0.3645833333333348,-1,-1,1,-1
722,2013-02-08,39.12,5104600,-2.114330462020347,1,0.027580772261623254,1,38.07,0.6304176516942527,1,1,-1,1
723,2013-02-11,38.64,2333800,0.8976660682226248,1,-0.012269938650306678,1,39.12,-0.3323108384457962,-1,-1,1,-1
724,2013-02-12,38.89,3279500,-0.881971465629062,1,0.006469979296066297,1,38.64,-0.23291925465839391,-1,1,-1,-1
725,2013-02-13,38.81,2491000,0.23136246786631443,1,-0.0020570840833118442,1,38.89,0.0257135510413937,1,-1,1,1
726,2013-02-14,38.61,4929700,0.23255813953489252,1,-0.005153311002319083,1,38.81,-0.28343210512754297,-1,-1,1,-1
727,2013-02-15,38.63,2367900,-0.3116073747078799,1,0.0005180005180005498,1,38.61,-0.2590002590002627,-1,1,-1,-1
728,2013-02-19,38.99,2056500,-1.062726801451539,1,0.009319181982914815,1,38.63,-0.12943308309605037,-1,1,-1,-1
729,2013-02-20,38.77,3129600,0.7170294494238003,1,-0.005642472428827872,1,38.99,0.1538856116952941,1,-1,1,1
730,2013-02-21,38.34,2872700,1.2364760432766535,1,-0.011091049780758255,1,38.77,0.12896569512508937,1,-1,1,1
731,2013-02-22,38.55,2835500,-0.02594706798131295,1,0.005477308294209449,1,38.34,0.5216484089723414,1,1,-1,1
732,2013-02-25,38.11,2738700,1.4226590791515705,1,-0.011413748378728883,1,38.55,0.28534370946822163,1,-1,1,1
733,2013-02-26,38.59,2925000,-1.1798636601992734,1,0.01259511939123592,1,38.11,0.07871949619522733,1,1,-1,1
734,2013-02-27,39.6,5285300,-3.340292275574116,1,0.026172583570873265,1,38.59,-0.699663125161967,-1,1,-1,-1
735,2013-02-28,39.31,3637600,0.5816894284269016,1,-0.007323232323232287,1,39.6,-0.15151515151515726,-1,-1,1,-1
736,2013-03-01,39.83,2328200,-1.3486005089058555,1,0.01322818621215971,1,39.31,-0.025438819638781772,-1,1,-1,-1
737,2013-03-04,40.46,2423600,-1.8117765475591314,1,0.01581722319859402,1,39.83,-0.2259603314084768,-1,1,-1,-1
738,2013-03-05,41.46,4236600,-1.7173699705593788,1,0.02471576866040537,1,40.46,0.7414730598121531,1,1,-1,1
739,2013-03-06,41.29,2835600,0.43404870991077826,1,-0.004100337674867394,1,41.46,0.0241196333815678,1,-1,1,1
740,2013-03-07,41.5,2678600,-0.24154589371981022,1,0.0050859772341971254,1,41.29,0.266408331315087,1,1,-1,1
741,2013-03-08,41.5,3330300,0.5988023952095809,1,0.0,1,41.5,0.6024096385542169,1,-1,1,1
