,date,nflx_close,nflx_vol,nflx_intra_perc_change,nflx_intra_returns,nflx_pct_change,nflx_pct_returns,nflx_previous_close,nflx_opening_change,nflx_opening_returns,nflx_target,nflx_intra_target,nflx_open_target
426,2011-12-02,9.48,39710300,-0.21141649048625338,-1,-0.012499999999999956,-1,9.6,-1.4583333333333208,-1,-1,-1,-1
427,2011-12-05,10.02,67872000,-4.811715481171539,-1,0.056962025316455556,1,9.48,0.8438818565400852,1,1,-1,1
428,2011-12-06,9.73,59470600,2.797202797202791,1,-0.02894211576846295,-1,10.02,-0.09980039920159467,-1,-1,1,-1
429,2011-12-07,10.28,59046400,-5.327868852459012,-1,0.0565262076053441,1,9.73,0.30832476875641684,1,1,-1,1
430,2011-12-08,9.92,46216100,2.9354207436399284,1,-0.035019455252918275,-1,10.28,-0.5836575875486257,-1,-1,1,-1
431,2011-12-09,10.13,32909100,-2.0140986908358616,-1,0.021169354838709742,1,9.92,0.10080645161290108,1,1,-1,1
432,2011-12-12,10.75,93400300,-7.931726907630512,-1,0.06120434353405724,1,10.13,-1.6781836130306014,-1,1,-1,-1
433,2011-12-13,10.3,72621500,4.452690166975868,1,-0.041860465116279055,-1,10.75,0.2790697674418545,1,-1,1,1
434,2011-12-14,10.15,37184000,-2.112676056338037,-1,-0.014563106796116498,-1,10.3,-3.4951456310679725,-1,-1,-1,-1
435,2011-12-15,9.96,26247200,2.63929618768328,1,-0.01871921182266001,-1,10.15,0.7881773399014784,1,-1,1,1
436,2011-12-16,9.97,32560500,0.5982053838484419,1,0.0010040160642570406,1,9.96,0.7028112449799047,1,1,1,1
437,2011-12-19,9.59,24200400,3.811434302908734,1,-0.03811434302908734,-1,9.97,0.0,-1,-1,1,-1
438,2011-12-20,10.2,30880500,-3.975535168195706,-1,0.06360792492179357,1,9.59,2.2940563086548553,1,1,-1,1
439,2011-12-21,10.14,25386900,0.3929273084479288,1,-0.005882352941176339,-1,10.2,-0.19607843137254485,-1,-1,1,-1
440,2011-12-22,10.55,25860800,-3.83858267716536,-1,0.04043392504930976,1,10.14,0.1972386587771161,1,1,-1,1
441,2011-12-23,10.37,22556100,2.077431539187919,1,-0.01706161137440776,-1,10.55,0.37914691943127155,1,-1,1,1
442,2011-12-27,10.09,21940800,2.3233301064859653,1,-0.027000964320154197,-1,10.37,-0.38572806171648166,-1,-1,1,-1
443,2011-12-28,9.89,23597000,1.7874875868917548,1,-0.019821605550049526,-1,10.09,-0.19821605550049132,-1,-1,1,-1
444,2011-12-29,9.9,26163200,-0.5076142131979768,-1,0.0010111223458038054,1,9.89,-0.4044489383215462,-1,1,-1,-1
445,2011-12-30,9.9,21809200,-0.30395136778116655,-1,0.0,-1,9.9,-0.30303030303031453,-1,-1,-1,-1
446,2012-01-03,10.32,29213800,-2.7888446215139555,-1,0.042424242424242475,1,9.9,1.414141414141402,1,1,-1,1
447,2012-01-04,11.49,100489900,-11.12185686653772,-1,0.1133720930232558,1,10.32,0.19379844961239895,1,1,-1,1
448,2012-01-05,11.33,86552900,0.17621145374448965,1,-0.013925152306353383,-1,11.49,-1.218450826805923,-1,-1,1,-1
449,2012-01-06,12.33,125610800,-9.115044247787605,-1,0.08826125330979706,1,11.33,-0.26478375992938535,-1,1,-1,-1
450,2012-01-09,14.03,214073300,-9.60937499999999,-1,0.13787510137875092,1,12.33,3.8118410381184153,1,1,-1,1
451,2012-01-10,13.69,146335000,3.997194950911643,1,-0.0242337847469708,-1,14.03,1.6393442622950851,1,-1,1,1
452,2012-01-11,13.16,87148600,3.021370670596906,1,-0.0387143900657414,-1,13.69,-0.8765522279035735,-1,-1,1,-1
453,2012-01-12,13.16,61243000,0.37850113550341186,1,0.0,-1,13.16,0.3799392097264492,1,-1,1,1
454,2012-01-13,13.48,88839100,-3.136954858454477,-1,0.024316109422492405,1,13.16,-0.6838905775075976,-1,1,-1,-1
455,2012-01-17,13.53,58832200,1.3129102844639058,1,0.0037091988130562026,1,13.48,1.7062314540059378,1,1,1,1
456,2012-01-18,14.08,66091200,-5.7851239669421455,-1,0.04065040650406515,1,13.53,-1.6260162601625934,-1,1,-1,-1
457,2012-01-19,14.78,78789900,-3.792134831460668,-1,0.04971590909090895,1,14.08,1.1363636363636374,1,1,-1,1
458,2012-01-20,14.32,53860800,2.319236016371077,1,-0.03112313937753719,-1,14.78,-0.811907983761835,-1,-1,1,-1
459,2012-01-23,13.42,61086900,4.822695035460991,1,-0.06284916201117319,-1,14.32,-1.5363128491620157,-1,-1,1,-1
460,2012-01-24,13.24,41929300,-0.6079027355623106,-1,-0.01341281669150518,-1,13.42,-1.9374068554396409,-1,-1,-1,-1
461,2012-01-25,13.58,77953400,-2.567975830815709,-1,0.025679758308157163,1,13.24,0.0,-1,1,-1,-1
462,2012-01-26,16.57,158944100,-1.8438844499078102,-1,0.22017673048600894,1,13.58,19.808541973490424,1,1,-1,1
463,2012-01-27,17.68,102228700,-6.89238210399033,-1,0.06698853349426681,1,16.57,-0.18105009052505214,-1,1,-1,-1
464,2012-01-30,17.92,105826000,-0.5611672278339025,-1,0.013574660633484337,1,17.68,0.7918552036199128,1,1,-1,1
465,2012-01-31,17.17,84273700,3.863381858902563,1,-0.0418526785714286,-1,17.92,-0.3348214285714412,-1,-1,1,-1
466,2012-02-01,17.57,52306800,-1.3264129181084223,-1,0.023296447291787814,1,17.17,0.9900990099009792,1,1,-1,1
467,2012-02-02,17.71,41126400,-0.39682539682539847,-1,0.007968127490039834,1,17.57,0.3984063745019937,1,1,-1,1
468,2012-02-03,18.06,46788000,-1.1198208286674092,-1,0.019762845849802257,1,17.71,0.846979107848665,1,1,-1,1
469,2012-02-06,18.46,81617200,-4.886363636363632,-1,0.02214839424141757,1,18.06,-2.5470653377629975,-1,1,-1,-1
470,2012-02-07,18.27,81435200,0.6525285481239859,1,-0.010292524377031542,-1,18.46,-0.3791982665222117,-1,-1,1,-1
471,2012-02-08,17.71,51012500,1.5016685205784182,1,-0.030651340996168508,-1,18.27,-1.5873015873015828,-1,-1,1,-1
472,2012-02-09,17.83,40514600,-0.33764772087787687,-1,0.006775832862789155,1,17.71,0.33879164313946203,1,1,-1,1
473,2012-02-10,17.7,33901000,0.1128668171557538,1,-0.007291082445316843,-1,17.83,-0.6169377453729638,-1,-1,1,-1
474,2012-02-13,16.9,52550400,5.322128851540632,1,-0.04519774011299438,-1,17.7,0.8474576271186562,1,-1,1,1
475,2012-02-14,17.58,52407600,-3.4117647058823426,-1,0.04023668639053257,1,16.9,0.5917159763313694,1,1,-1,1
476,2012-02-15,17.44,37126600,1.2457531143827794,1,-0.00796359499431154,-1,17.58,0.4550625711035373,1,-1,1,1
477,2012-02-16,17.42,40575500,0.2290950744558943,1,-0.0011467889908256534,-1,17.44,0.11467889908256636,1,-1,1,1
478,2012-02-17,17.41,25934300,0.22922636103151375,1,-0.0005740528128588274,-1,17.42,0.172215843857621,1,-1,1,1
479,2012-02-21,16.77,80490900,5.200678349349924,1,-0.03676048248133257,-1,17.41,1.6082711085583064,1,-1,1,1
480,2012-02-22,16.06,93191700,2.192448233861163,1,-0.042337507453786616,-1,16.77,-2.0870602265950975,-1,-1,1,-1
481,2012-02-23,16.14,39762100,-1.2547051442910984,-1,0.00498132004981322,1,16.06,-0.7471980074719753,-1,1,-1,-1
482,2012-02-24,15.95,27089300,1.1159330440173574,1,-0.011771995043370564,-1,16.14,-0.061957868649328146,-1,-1,1,-1
483,2012-02-27,15.63,45077900,-1.2305699481865369,-1,-0.02006269592476484,-1,15.95,-3.197492163009403,-1,-1,-1,-1
484,2012-02-28,16.19,42196700,-4.519044544867663,-1,0.03582853486884208,1,15.63,-0.8957133717210528,-1,1,-1,-1
485,2012-02-29,15.82,37569000,2.0433436532507634,1,-0.02285361334156888,-1,16.19,-0.24706609017913958,-1,-1,1,-1
486,2012-03-01,16.11,36876000,-3.335471456061575,-1,0.01833122629582795,1,15.82,-1.4538558786346423,-1,1,-1,-1
487,2012-03-02,16.44,40653200,-2.3024268823895517,-1,0.020484171322160183,1,16.11,-0.24829298572314804,-1,1,-1,-1
488,2012-03-05,15.83,27605200,3.416717510677245,1,-0.03710462287104632,-1,16.44,-0.3041362530413668,-1,-1,1,-1
489,2012-03-06,15.3,32221700,2.17391304347826,1,-0.03348073278584962,-1,15.83,-1.200252684775739,-1,-1,1,-1
490,2012-03-07,15.03,76797000,5.590452261306536,1,-0.01764705882352946,-1,15.3,4.052287581699341,1,-1,1,1
491,2012-03-08,15.44,45752700,-1.9815059445178265,-1,0.02727877578176985,1,15.03,0.7318695941450513,1,1,-1,1
492,2012-03-09,15.59,37167200,-1.9620667102681537,-1,0.009715025906735786,1,15.44,-0.9715025906735776,-1,1,-1,-1
493,2012-03-12,15.17,34559700,1.4294996751137143,1,-0.02694034637588194,-1,15.59,-1.2828736369467564,-1,-1,1,-1
494,2012-03-13,15.19,30739800,1.4276443867618471,1,0.0013183915622940745,1,15.17,1.582069874752803,1,1,1,1
495,2012-03-14,15.04,36208200,0.5291005291005296,1,-0.00987491770901916,-1,15.19,-0.4608294930875595,-1,-1,1,-1
496,2012-03-15,15.74,40880000,-4.584717607973418,-1,0.046542553191489366,1,15.04,0.06648936170213805,1,1,-1,1
497,2012-03-16,15.71,37198700,0.25396825396824857,1,-0.001905972045743276,-1,15.74,0.06353240152477628,1,-1,1,1
498,2012-03-19,16.33,37095100,-4.411764705882338,-1,0.03946530872056009,1,15.71,-0.44557606619987444,-1,1,-1,-1
499,2012-03-20,16.43,31507700,-0.9834050399508307,-1,0.006123698714023407,1,16.33,-0.3674219228413884,-1,1,-1,-1
500,2012-03-21,17.16,47321400,-3.5606517803258892,-1,0.04443091905051744,1,16.43,0.8520998174071854,1,1,-1,1
501,2012-03-22,16.96,42754600,1.1078717201166048,1,-0.011655011655011593,-1,17.16,-0.05827505827506738,-1,-1,1,-1
502,2012-03-23,17.17,37734200,-0.6447831184056447,-1,0.012382075471698117,1,16.96,0.5896226415094213,1,1,-1,1
503,2012-03-26,17.43,32428200,-0.3454231433505971,-1,0.015142690739662124,1,17.17,1.1648223645893958,1,1,-1,1
504,2012-03-27,17.24,24382400,1.2034383954154777,1,-0.010900745840504933,-1,17.43,0.11474469305794363,1,-1,1,1
505,2012-03-28,16.97,22874600,1.2223515715948827,1,-0.015661252900232014,-1,17.24,-0.3480278422273708,-1,-1,1,-1
506,2012-03-29,16.44,32632600,2.4332344213649857,1,-0.03123158515026503,-1,16.97,-0.7071302298173097,-1,-1,1,-1
507,2012-03-30,16.43,29270500,0.4242424242424259,1,-0.0006082725060828631,-1,16.44,0.3649635036496272,1,-1,1,1
508,2012-04-02,16.28,26645500,0.7317073170731552,1,-0.009129640900791158,-1,16.43,-0.18259281801583163,-1,-1,1,-1
509,2012-04-03,16.14,46004700,-1.9583070120025299,-1,-0.008599508599508643,-1,16.28,-2.76412776412777,-1,-1,-1,-1
510,2012-04-04,15.75,20766200,1.2539184952978013,1,-0.024163568773234223,-1,16.14,-1.1771995043370587,-1,-1,1,-1
511,2012-04-05,15.79,22763300,-0.5092297899427007,-1,0.0025396825396823974,1,15.75,-0.25396825396824857,-1,1,-1,-1
512,2012-04-09,15.24,22637300,1.930501930501924,1,-0.03483217226092461,-1,15.79,-1.5832805573147564,-1,-1,1,-1
513,2012-04-10,14.56,35105000,5.022831050228308,1,-0.044619422572178435,-1,15.24,0.5905511811023613,1,-1,1,1
514,2012-04-11,14.26,52320800,3.3220338983050866,1,-0.020604395604395642,-1,14.56,1.3049450549450514,1,-1,1,1
515,2012-04-12,14.89,33845000,-2.9025570145127846,-1,0.044179523141655075,1,14.26,1.4726507713885053,1,1,-1,1
516,2012-04-13,14.88,27695500,0.7338225483655733,1,-0.000671591672263272,-1,14.89,0.6715916722632614,1,-1,1,1
517,2012-04-16,14.45,26727400,3.279785809906293,1,-0.028897849462365732,-1,14.88,0.40322580645160433,1,-1,1,1
518,2012-04-17,15.29,31110800,-5.230557467309015,-1,0.05813148788927336,1,14.45,0.5536332179930801,1,1,-1,1
519,2012-04-18,15.28,23503900,-0.46022353714660424,-1,-0.0006540222367560355,-1,15.29,-0.5232177894048287,-1,-1,-1,-1
520,2012-04-19,15.3,25097100,-1.932045303131252,-1,0.0013089005235602524,1,15.28,-1.7670157068062802,-1,1,-1,-1
521,2012-04-20,15.16,18275600,1.3020833333333286,1,-0.0091503267973857,-1,15.3,0.3921568627450896,1,-1,1,1
522,2012-04-23,14.55,84274400,2.870493991989317,1,-0.04023746701846964,-1,15.16,-1.187335092348283,-1,-1,1,-1
523,2012-04-24,12.53,117393500,-1.375404530744336,-1,-0.13883161512027498,-1,14.55,-15.051546391752584,-1,-1,-1,-1
524,2012-04-25,12.34,83428800,2.527646129541866,1,-0.015163607342378205,-1,12.53,1.0375099760574684,1,-1,1,1
525,2012-04-26,12.15,55948900,0.6541291905151273,1,-0.015397082658022643,-1,12.34,-0.8914100486223616,-1,-1,1,-1
526,2012-04-27,11.96,36031100,2.2875816993463998,1,-0.0156378600823045,-1,12.15,0.7407407407407396,1,-1,1,1
527,2012-04-30,11.45,52679200,2.9661016949152663,1,-0.04264214046822756,-1,11.96,-1.3377926421404693,-1,-1,1,-1
528,2012-05-01,11.62,32983300,-1.307759372275489,-1,0.014847161572052459,1,11.45,0.17467248908298122,1,1,-1,1
529,2012-05-02,11.75,27384000,-1.9080659150043422,-1,0.01118760757314985,1,11.62,-0.7745266781411347,-1,1,-1,-1
530,2012-05-03,10.85,53015900,7.18562874251497,1,-0.07659574468085106,-1,11.75,-0.5106382978723446,-1,-1,1,-1
531,2012-05-04,10.45,63666400,3.5087719298245688,1,-0.03686635944700467,-1,10.85,-0.1843317972350191,-1,-1,1,-1
532,2012-05-07,10.49,28700000,-1.2548262548262623,-1,0.003827751196172402,1,10.45,-0.8612440191387547,-1,1,-1,-1
533,2012-05-08,10.4,27203400,0.38314176245209913,1,-0.008579599618684486,-1,10.49,-0.47664442326025463,-1,-1,1,-1
534,2012-05-09,10.62,26118400,-3.1067961165048397,-1,0.02115384615384608,1,10.4,-0.9615384615384581,-1,1,-1,-1
535,2012-05-10,10.35,26424300,3.1805425631431232,1,-0.025423728813559254,-1,10.62,0.6591337099811703,1,-1,1,1
536,2012-05-11,11.05,62239800,-6.14793467819405,-1,0.06763285024154597,1,10.35,0.5797101449275411,1,1,-1,1
537,2012-05-14,10.99,37849700,0.2722323049001757,1,-0.005429864253393757,-1,11.05,-0.2714932126696935,-1,-1,1,-1
538,2012-05-15,11.07,31319400,0.3600360036003524,1,0.007279344858962755,1,10.99,1.0919017288443968,1,1,1,1
539,2012-05-16,10.6,36699600,4.332129963898921,1,-0.042457091237579125,-1,11.07,0.09033423667569816,1,-1,1,1
540,2012-05-17,10.28,23778300,3.1102733270499536,1,-0.030188679245283012,-1,10.6,0.09433962264150743,1,-1,1,1
541,2012-05-18,9.99,29415400,3.29138431752178,1,-0.02821011673151741,-1,10.28,0.4863813229572054,1,-1,1,1
542,2012-05-21,10.25,25143300,-2.7054108216432824,-1,0.026026026026026106,1,9.99,-0.10010010010009797,-1,1,-1,-1
543,2012-05-22,9.67,40014800,5.750487329434697,1,-0.05658536585365859,-1,10.25,0.09756097560975402,1,-1,1,1
544,2012-05-23,10.27,44100000,-6.535269709543558,-1,0.06204756980351589,1,9.67,-0.3102378490175735,-1,1,-1,-1
545,2012-05-24,10.04,20742400,1.7612524461839676,1,-0.022395326192794607,-1,10.27,-0.4868549172346537,-1,-1,1,-1
546,2012-05-25,10.03,33371100,0.5946481665014915,1,-0.0009960159362549792,-1,10.04,0.49800796812749715,1,-1,1,1
547,2012-05-29,9.92,31997000,2.2660098522167527,1,-0.010967098703888234,-1,10.03,1.1964107676969193,1,-1,1,1
548,2012-05-30,9.62,32890900,1.6359918200409014,1,-0.030241935483870996,-1,9.92,-1.4112903225806508,-1,-1,1,-1
549,2012-05-31,9.06,53803400,4.9317943336830945,1,-0.058212058212058104,-1,9.62,-0.9355509355509342,-1,-1,1,-1
550,2012-06-01,8.99,35578200,-3.214695752009177,-1,-0.007726269315673329,-1,9.06,-3.863134657836641,-1,-1,-1,-1
551,2012-06-04,9.29,35291200,-2.765486725663717,-1,0.03337041156840925,1,8.99,0.5561735261401438,1,1,-1,1
552,2012-06-05,9.26,24048500,0.32292787944025153,1,-0.0032292787944024903,-1,9.29,0.0,-1,-1,1,-1
553,2012-06-06,9.41,30676800,-0.3198294243070294,-1,0.016198704103671746,1,9.26,1.2958963282937472,1,1,-1,1
554,2012-06-07,9.23,21045500,2.9442691903259663,1,-0.019128586609989395,-1,9.41,1.0626992561105169,1,-1,1,1
555,2012-06-08,9.38,22017100,-1.9565217391304512,-1,0.01625135427952329,1,9.23,-0.3250270855904782,-1,1,-1,-1
556,2012-06-11,9.0,22941100,5.06329113924051,1,-0.04051172707889139,-1,9.38,1.0660980810234504,1,-1,1,1
557,2012-06-12,9.0,20797700,0.44247787610618533,1,0.0,-1,9.0,0.444444444444435,1,-1,1,1
558,2012-06-13,8.98,17924900,-0.4474272930648874,-1,-0.0022222222222221255,-1,9.0,-0.6666666666666722,-1,-1,-1,-1
559,2012-06-14,8.95,26137300,0.22296544035675975,1,-0.0033407572383075124,-1,8.98,-0.11135857461024262,-1,-1,1,-1
560,2012-06-15,9.4,33022500,-3.982300884955766,-1,0.05027932960893877,1,8.95,1.0055865921787694,1,1,-1,1
561,2012-06-18,9.53,22997800,-2.583423035522069,-1,0.01382978723404249,1,9.4,-1.1702127659574595,-1,1,-1,-1
562,2012-06-19,9.98,27706700,-4.393305439330543,-1,0.047219307450157455,1,9.53,0.31479538300106125,1,1,-1,1
563,2012-06-20,9.74,26638500,1.9133937562940535,1,-0.024048096192384794,-1,9.98,-0.5010020040080231,-1,-1,1,-1
564,2012-06-21,9.41,17690400,3.4871794871794854,1,-0.033880903490759784,-1,9.74,0.10266940451745162,1,-1,1,1
565,2012-06-22,9.69,18074700,-2.4312896405919515,-1,0.029755579171094615,1,9.41,0.5313496280552679,1,1,-1,1
566,2012-06-25,9.58,30746100,1.1351909184726463,1,-0.011351909184726505,-1,9.69,0.0,-1,-1,1,-1
567,2012-06-26,9.54,15611400,0.6250000000000052,1,-0.0041753653444677186,-1,9.58,0.2087682672233776,1,-1,1,1
568,2012-06-27,9.5,15383200,0.835073068893529,1,-0.004192872117400381,-1,9.54,0.4192872117400517,1,-1,1,1
569,2012-06-28,9.62,15090600,-1.906779661016946,-1,0.012631578947368327,1,9.5,-0.6315789473684263,-1,1,-1,-1
570,2012-06-29,9.78,19991300,-0.20491803278688087,-1,0.016632016632016633,1,9.62,1.4553014553014614,1,1,-1,1
571,2012-07-02,9.69,12992700,1.3238289205702727,1,-0.009202453987730008,-1,9.78,0.40899795501023445,1,-1,1,1
572,2012-07-03,10.29,25261600,-5.214723926380366,-1,0.0619195046439629,1,9.69,0.9287925696594413,1,1,-1,1
573,2012-07-05,11.67,104498100,-9.887005649717521,-1,0.13411078717201175,1,10.29,3.2069970845481057,1,1,-1,1
574,2012-07-06,11.7,85261400,2.1739130434782736,1,0.0025706940874035134,1,11.67,2.4850042844901536,1,1,1,1
575,2012-07-09,11.86,43262800,-0.08438818565400664,-1,0.013675213675213627,1,11.7,1.282051282051285,1,1,-1,1
576,2012-07-10,11.46,35242200,4.1806020066889635,1,-0.03372681281618872,-1,11.86,0.8431703204047338,1,-1,1,1
577,2012-07-11,11.66,43044400,-1.9230769230769287,-1,0.017452006980802626,1,11.46,-0.1745200698080397,-1,1,-1,-1
578,2012-07-12,12.14,41447700,-4.206008583690989,-1,0.04116638078902235,1,11.66,-0.08576329331046129,-1,1,-1,-1
579,2012-07-13,12.13,39032000,0.9795918367346876,1,-0.0008237232289950436,-1,12.14,0.9060955518945587,1,-1,1,1
580,2012-07-16,11.85,20946800,2.549342105263162,1,-0.023083264633141032,-1,12.13,0.2473206924979337,1,-1,1,1
581,2012-07-17,11.68,27820800,1.7661900756938675,1,-0.014345991561181437,-1,11.85,0.33755274261604157,1,-1,1,1
582,2012-07-18,11.61,21576100,0.0,-1,-0.0059931506849315586,-1,11.68,-0.5993150684931532,-1,-1,-1,-1
583,2012-07-19,11.87,29133300,-1.3663535439794907,-1,0.02239448751076667,1,11.61,0.8613264427218038,1,1,-1,1
584,2012-07-20,11.69,24369800,1.016088060965292,1,-0.015164279696714411,-1,11.87,-0.5054759898904695,-1,-1,1,-1
585,2012-07-23,11.42,30965200,0.9540329575021634,1,-0.02309666381522668,-1,11.69,-1.3686911890504718,-1,-1,1,-1
586,2012-07-24,11.48,64700300,0.8635578583765081,1,0.005253940455341555,1,11.42,1.4010507880910694,1,1,1,1
587,2012-07-25,8.61,173470500,6.106870229007639,1,-0.2500000000000001,-1,11.48,-20.121951219512198,-1,-1,1,-1
588,2012-07-26,8.14,79756600,3.8961038961038965,1,-0.05458768873403008,-1,8.61,-1.6260162601625876,-1,-1,1,-1
589,2012-07-27,8.42,38009300,-2.8083028083028134,-1,0.03439803439803435,1,8.14,0.6142506142506011,1,1,-1,1
590,2012-07-30,8.25,29932700,2.0190023752969113,1,-0.020190023752969077,-1,8.42,0.0,-1,-1,1,-1
591,2012-07-31,8.12,17320800,1.0962241169305922,1,-0.01575757575757586,-1,8.25,-0.48484848484847454,-1,-1,1,-1
592,2012-08-01,7.79,33832400,4.999999999999991,1,-0.04064039408866982,-1,8.12,0.9852216748768483,1,-1,1,1
593,2012-08-02,7.7,23945600,0.6451612903225784,1,-0.011553273427471145,-1,7.79,-0.5134788189987168,-1,-1,1,-1
594,2012-08-03,7.7,37295300,1.7857142857142818,1,0.0,-1,7.7,1.818181818181814,1,-1,1,1
595,2012-08-06,8.11,28527800,-4.107830551989722,-1,0.0532467532467531,1,7.7,1.168831168831167,1,1,-1,1
596,2012-08-07,8.27,30769900,-1.5970515970515846,-1,0.019728729963008673,1,8.11,0.3699136868064259,1,1,-1,1
597,2012-08-08,8.26,18194400,-0.48661800486616963,-1,-0.0012091898428052694,-1,8.27,-0.6045949214026474,-1,-1,-1,-1
598,2012-08-09,8.27,16492700,-0.4860267314702205,-1,0.001210653753026536,1,8.26,-0.36319612590798256,-1,1,-1,-1
599,2012-08-10,8.56,35032200,-3.883495145631071,-1,0.03506650544135437,1,8.27,-0.36275695284158843,-1,1,-1,-1
600,2012-08-13,8.56,33324900,2.171428571428566,1,0.0,-1,8.56,2.219626168224293,1,-1,1,1
601,2012-08-14,8.82,48119400,-1.8475750577367223,-1,0.030373831775700966,1,8.56,1.1682242990654164,1,1,-1,1
602,2012-08-15,9.04,30844100,-2.0316027088036086,-1,0.02494331065759625,1,8.82,0.45351473922901525,1,1,-1,1
603,2012-08-16,9.19,17630900,-1.3230429988974555,-1,0.0165929203539823,1,9.04,0.33185840707965863,1,1,-1,1
604,2012-08-17,9.1,22405600,1.8338727076591146,1,-0.009793253536452662,-1,9.19,0.8705114254624601,1,-1,1,1
605,2012-08-20,9.18,26658800,-0.9900990099009885,-1,0.00879120879120876,1,9.1,-0.10989010989010754,-1,1,-1,-1
606,2012-08-21,9.37,23355500,-0.6444683136412322,-1,0.020697167755991286,1,9.18,1.416122004357307,1,1,-1,1
607,2012-08-22,9.34,18030600,-0.4301075268817112,-1,-0.0032017075773744796,-1,9.37,-0.7470651013873907,-1,-1,-1,-1
608,2012-08-23,9.15,32580800,2.969247083775179,1,-0.020342612419700146,-1,9.34,0.9635974304068506,1,-1,1,1
609,2012-08-24,9.02,26161800,-0.11098779134294992,-1,-0.014207650273224126,-1,9.15,-1.5300546448087493,-1,-1,-1,-1
610,2012-08-27,8.91,18046700,1.5469613259668569,1,-0.012195121951219412,-1,9.02,0.33259423503327207,1,-1,1,1
611,2012-08-28,8.99,15859200,-1.124859392575924,-1,0.008978675645342271,1,8.91,-0.224466891133553,-1,1,-1,-1
612,2012-08-29,9.06,15660400,-0.5549389567147692,-1,0.007786429365962189,1,8.99,0.22246941045605756,1,1,-1,1
613,2012-08-30,8.64,18679500,4.212860310421275,1,-0.04635761589403975,-1,9.06,-0.4415011037527695,-1,-1,1,-1
614,2012-08-31,8.53,29560300,2.625570776255713,1,-0.012731481481481621,-1,8.64,1.3888888888888797,1,-1,1,1
615,2012-09-04,7.99,87416700,3.6188178528347286,1,-0.06330597889800693,-1,8.53,-2.8135990621336484,-1,-1,1,-1
616,2012-09-05,7.85,38565100,1.1335012594458531,1,-0.017521902377972576,-1,7.99,-0.6257822277847287,-1,-1,1,-1
617,2012-09-06,8.09,37297400,-1.8891687657430662,-1,0.030573248407643305,1,7.85,1.146496815286634,1,1,-1,1
618,2012-09-07,8.09,29617700,0.12345679012345416,1,0.0,-1,8.09,0.12360939431396523,1,-1,1,1
619,2012-09-10,7.99,24892700,0.7453416149068385,1,-0.012360939431396711,-1,8.09,-0.4944375772558609,-1,-1,1,-1
620,2012-09-11,8.17,33040000,-2.2528160200250276,-1,0.02252816020025028,1,7.99,0.0,-1,1,-1,-1
621,2012-09-12,8.17,22096900,0.48721071863582116,1,0.0,-1,8.17,0.48959608323134546,1,-1,1,1
622,2012-09-13,8.29,24490900,-2.0935960591133,-1,0.014687882496939864,1,8.17,-0.6119951040391763,-1,1,-1,-1
623,2012-09-14,8.65,33067300,-3.4688995215311116,-1,0.043425814234017146,1,8.29,0.8443908323281096,1,1,-1,1
624,2012-09-17,8.15,36278900,3.321470937129293,1,-0.05780346820809246,-1,8.65,-2.543352601156077,-1,-1,1,-1
625,2012-09-18,8.01,30298100,2.078239608801955,1,-0.01717791411042957,-1,8.15,0.3680981595091946,1,-1,1,1
626,2012-09-19,8.15,35348600,-0.49321824907522727,-1,0.017478152309613026,1,8.01,1.2484394506866372,1,1,-1,1
627,2012-09-20,8.39,37217600,-4.094292803970224,-1,0.02944785276073625,1,8.15,-1.1042944785276054,-1,1,-1,-1
628,2012-09-21,8.26,30074800,2.7090694935217954,1,-0.015494636471990564,-1,8.39,1.1918951132300313,1,-1,1,1
629,2012-09-24,8.06,23661400,0.7389162561576198,1,-0.024213075060532607,-1,8.26,-1.6949152542372952,-1,-1,1,-1
630,2012-09-25,7.69,41858600,5.178791615289755,1,-0.04590570719602982,-1,8.06,0.6203473945409297,1,-1,1,1
631,2012-09-26,7.88,36625400,-2.204928664072632,-1,0.024707412223667014,1,7.69,0.2600780234070166,1,1,-1,1
632,2012-09-27,7.94,21350700,0.5012531328320806,1,0.0076142131979695105,1,7.88,1.2690355329949305,1,1,1,1
633,2012-09-28,7.78,15932700,1.0178117048346065,1,-0.02015113350125941,-1,7.94,-1.0075566750629732,-1,-1,1,-1
634,2012-10-01,8.01,30765700,-2.6923076923076916,-1,0.02956298200514129,1,7.78,0.2570694087403544,1,1,-1,1
635,2012-10-02,8.07,21589400,-0.12406947890818594,-1,0.0074906367041198685,1,8.01,0.6242197253433297,1,1,-1,1
636,2012-10-03,8.94,76064800,-7.194244604316542,-1,0.10780669144981392,1,8.07,3.345724907063192,1,1,-1,1
637,2012-10-04,9.52,91616700,-6.368715083798886,-1,0.06487695749440725,1,8.94,0.11185682326621685,1,1,-1,1
638,2012-10-05,9.51,59170300,0.7306889352818401,1,-0.0010504201680672232,-1,9.52,0.6302521008403413,1,-1,1,1
639,2012-10-08,10.5,92280300,-2.9411764705882426,-1,0.10410094637223977,1,9.51,7.255520504731856,1,1,-1,1
640,2012-10-09,9.36,82145000,4.878048780487809,1,-0.10857142857142865,-1,10.5,-6.285714285714287,-1,-1,1,-1
641,2012-10-10,9.36,38742900,0.42553191489362685,1,0.0,-1,9.36,0.42735042735043727,1,-1,1,1
642,2012-10-11,9.43,22013600,1.3598326359832718,1,0.007478632478632452,1,9.36,2.1367521367521483,1,1,1,1
