date,latitude,longitude,wnvpresent,preciptotal,tavg*wetbulb,wetbulb*dewpoint,tavg*wetbulb*dewpoint,species_CULEX PIPIENS,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_CULEX SALINARIUS,species_CULEX TARSALIS,species_CULEX TERRITANS,species_UNSPECIFIED CULEX
2007-08-01,41.89923,-87.716788,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.89923,-87.716788,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.692555,-87.598865,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.692555,-87.598865,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.94016,-87.794896,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.94016,-87.794896,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.94016,-87.794896,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.94016,-87.794896,1.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.94016,-87.794896,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.903002,-87.68826700000002,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.903002,-87.68826700000002,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.903002,-87.68826700000002,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.942114,-87.776385,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.942114,-87.776385,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.960616,-87.777189,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.960616,-87.777189,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.883284,-87.705085,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.883284,-87.705085,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.883284,-87.705085,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.836644,-87.677737,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.836644,-87.677737,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.837085,-87.729384,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.837085,-87.729384,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.837085,-87.729384,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.911824,-87.726737,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.823065,-87.67837800000002,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.823065,-87.67837800000002,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.801179,-87.679447,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.801179,-87.679447,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.801179,-87.679447,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.801179,-87.679447,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.800737,-87.71188000000002,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.800737,-87.71188000000002,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.800737,-87.71188000000002,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.800737,-87.71188000000002,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.800737,-87.71188000000002,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.778297,-87.752411,1.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.778297,-87.752411,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.778297,-87.752411,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.778297,-87.752411,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.778297,-87.752411,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.778297,-87.752411,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.778297,-87.752411,0.0,0.0,5594.75,4343.75,349671.875,0,0,0,1,0,0,0
2007-08-01,41.77166,-87.703047,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.77166,-87.703047,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.77166,-87.703047,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.77166,-87.703047,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.77166,-87.703047,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.77166,-87.703047,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.759346,-87.745602,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.759346,-87.745602,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.759346,-87.745602,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.759346,-87.745602,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.759346,-87.745602,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.759346,-87.745602,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.759346,-87.745602,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.759346,-87.745602,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.759346,-87.745602,0.0,0.0,5594.75,4343.75,349671.875,0,0,0,1,0,0,0
2007-08-01,41.768388,-87.678649,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.768388,-87.678649,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.768388,-87.678649,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.768388,-87.678649,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.768388,-87.678649,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.768388,-87.678649,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.797616,-87.797894,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.797616,-87.797894,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.797616,-87.797894,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.797616,-87.797894,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.797616,-87.797894,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.797616,-87.797894,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.781416,-87.77653199999997,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.781416,-87.77653199999997,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.781416,-87.77653199999997,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.773215,-87.60088,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.773215,-87.60088,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.773215,-87.60088,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.773215,-87.60088,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.773215,-87.60088,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.773215,-87.60088,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.822536,-87.66634300000003,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.822536,-87.66634300000003,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.822536,-87.66634300000003,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.822536,-87.66634300000003,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.822536,-87.66634300000003,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.822536,-87.66634300000003,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.822536,-87.66634300000003,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.822536,-87.66634300000003,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.799282,-87.585487,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.799282,-87.585487,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.799282,-87.585487,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.778748,-87.586427,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.778748,-87.586427,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.778748,-87.586427,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.778748,-87.586427,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.766202,-87.562889,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.766202,-87.562889,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.766202,-87.562889,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.766202,-87.562889,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.766202,-87.562889,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.766202,-87.562889,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.766202,-87.562889,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.766202,-87.562889,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.754676,-87.612922,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.754676,-87.612922,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.754676,-87.612922,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.754676,-87.612922,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.754676,-87.612922,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.821582,-87.62779599999998,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.821582,-87.62779599999998,1.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.821582,-87.62779599999998,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.821582,-87.62779599999998,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.821582,-87.62779599999998,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.821582,-87.62779599999998,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.803423,-87.642984,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.803423,-87.642984,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.803423,-87.642984,1.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.803423,-87.642984,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.803423,-87.642984,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.803423,-87.642984,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.803423,-87.642984,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.803423,-87.642984,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.754292,-87.590773,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.754292,-87.590773,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.754292,-87.590773,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.754292,-87.590773,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.754292,-87.590773,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.754292,-87.590773,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.754292,-87.590773,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.798697,-87.736812,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.798697,-87.736812,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.798697,-87.736812,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.798697,-87.736812,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.798697,-87.736812,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.798697,-87.736812,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.798697,-87.736812,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.798697,-87.736812,0.0,0.0,5594.75,4343.75,349671.875,0,0,0,0,0,1,0
2007-08-01,41.798697,-87.736812,0.0,0.0,5594.75,4343.75,349671.875,0,0,0,0,0,1,0
2007-08-01,41.776156,-87.778927,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.776156,-87.778927,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.776156,-87.778927,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.776156,-87.778927,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.776156,-87.778927,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.673408,-87.599862,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.673408,-87.599862,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.673408,-87.599862,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.673408,-87.599862,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.673408,-87.599862,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.673408,-87.599862,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.673408,-87.599862,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.673408,-87.599862,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.673408,-87.599862,0.0,0.0,5594.75,4343.75,349671.875,0,0,0,1,0,0,0
2007-08-01,41.673408,-87.599862,0.0,0.0,5594.75,4343.75,349671.875,0,0,0,0,0,1,0
2007-08-01,41.72646500000001,-87.585413,1.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.72646500000001,-87.585413,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.72646500000001,-87.585413,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.72646500000001,-87.585413,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.72646500000001,-87.585413,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.72646500000001,-87.585413,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.72646500000001,-87.585413,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.72646500000001,-87.585413,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.72646500000001,-87.585413,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.72646500000001,-87.585413,0.0,0.0,5594.75,4343.75,349671.875,0,0,0,1,0,0,0
2007-08-01,41.72646500000001,-87.585413,0.0,0.0,5594.75,4343.75,349671.875,0,0,0,0,0,1,0
2007-08-01,41.729669,-87.582699,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.729669,-87.582699,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.704572,-87.56566600000002,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.704572,-87.56566600000002,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.704572,-87.56566600000002,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.704572,-87.56566600000002,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.704572,-87.56566600000002,0.0,0.0,5594.75,4343.75,349671.875,0,0,0,1,0,0,0
2007-08-01,41.74785,-87.70271600000002,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.74785,-87.70271600000002,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.74785,-87.70271600000002,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.775051,-87.65535600000003,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.775051,-87.65535600000003,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.775051,-87.65535600000003,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.644612,-87.60449799999998,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.644612,-87.60449799999998,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.733643,-87.55551,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.733643,-87.55551,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.733643,-87.55551,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.717753,-87.531657,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.717753,-87.531657,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.717753,-87.531657,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.717753,-87.531657,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.750498,-87.605294,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.750498,-87.605294,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.750498,-87.605294,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.750498,-87.605294,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.750498,-87.605294,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.702724,-87.536497,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.702724,-87.536497,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.702724,-87.536497,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.702724,-87.536497,1.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.702724,-87.536497,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.702724,-87.536497,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.702724,-87.536497,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.702724,-87.536497,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.702724,-87.536497,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.702724,-87.536497,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.702724,-87.536497,0.0,0.0,5594.75,4343.75,349671.875,0,0,0,0,0,1,0
2007-08-01,41.98480900000001,-87.728492,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.98480900000001,-87.728492,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.98480900000001,-87.728492,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.772846,-87.740029,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.772846,-87.740029,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.772846,-87.740029,0.0,0.0,5594.75,4343.75,349671.875,0,0,1,0,0,0,0
2007-08-01,41.772846,-87.740029,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-01,41.772846,-87.740029,0.0,0.0,5594.75,4343.75,349671.875,0,0,0,0,0,1,0
2007-08-01,41.825902,-87.667827,0.0,0.0,5594.75,4343.75,349671.875,0,1,0,0,0,0,0
2007-08-01,41.825902,-87.667827,0.0,0.0,5594.75,4343.75,349671.875,1,0,0,0,0,0,0
2007-08-02,41.688324,-87.676709,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.688324,-87.676709,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.688324,-87.676709,0.0,0.0,5827.25,4719.0,384598.5,0,0,1,0,0,0,0
2007-08-02,41.862292,-87.64886,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.862292,-87.64886,0.0,0.0,5827.25,4719.0,384598.5,0,0,1,0,0,0,0
2007-08-02,41.731922,-87.677512,1.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.731922,-87.677512,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.731922,-87.677512,0.0,0.0,5827.25,4719.0,384598.5,0,0,1,0,0,0,0
2007-08-02,41.731922,-87.677512,0.0,0.0,5827.25,4719.0,384598.5,1,0,0,0,0,0,0
2007-08-02,41.731922,-87.677512,0.0,0.0,5827.25,4719.0,384598.5,1,0,0,0,0,0,0
2007-08-02,41.731922,-87.677512,0.0,0.0,5827.25,4719.0,384598.5,0,0,0,1,0,0,0
2007-08-02,41.723195,-87.64997,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.868077,-87.666901,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.868077,-87.666901,0.0,0.0,5827.25,4719.0,384598.5,0,0,1,0,0,0,0
2007-08-02,41.869216,-87.627561,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.869216,-87.627561,0.0,0.0,5827.25,4719.0,384598.5,1,0,0,0,0,0,0
2007-08-02,41.662014,-87.72460799999998,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.662014,-87.72460799999998,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.662014,-87.72460799999998,0.0,0.0,5827.25,4719.0,384598.5,0,0,1,0,0,0,0
2007-08-02,41.662014,-87.72460799999998,0.0,0.0,5827.25,4719.0,384598.5,0,0,1,0,0,0,0
2007-08-02,41.662014,-87.72460799999998,0.0,0.0,5827.25,4719.0,384598.5,1,0,0,0,0,0,0
2007-08-02,41.662014,-87.72460799999998,0.0,0.0,5827.25,4719.0,384598.5,1,0,0,0,0,0,0
2007-08-02,41.682587,-87.707973,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.682587,-87.707973,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.682587,-87.707973,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.682587,-87.707973,0.0,0.0,5827.25,4719.0,384598.5,0,0,1,0,0,0,0
2007-08-02,41.682587,-87.707973,0.0,0.0,5827.25,4719.0,384598.5,1,0,0,0,0,0,0
2007-08-02,41.682587,-87.707973,0.0,0.0,5827.25,4719.0,384598.5,1,0,0,0,0,0,0
2007-08-02,41.725517,-87.61425799999998,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.721474,-87.648064,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.721474,-87.648064,0.0,0.0,5827.25,4719.0,384598.5,0,0,1,0,0,0,0
2007-08-02,41.869107,-87.69629300000003,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.869107,-87.69629300000003,0.0,0.0,5827.25,4719.0,384598.5,0,0,1,0,0,0,0
2007-08-02,41.869107,-87.69629300000003,0.0,0.0,5827.25,4719.0,384598.5,1,0,0,0,0,0,0
2007-08-02,41.719059,-87.675088,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.719059,-87.675088,0.0,0.0,5827.25,4719.0,384598.5,0,1,0,0,0,0,0
2007-08-02,41.719059,-87.675088,0.0,0.0,5827.25,4719.0,384598.5,0,0,1,0,0,0,0
